_id,ags2,bundesland,datum,m_code_m01a,m_code_m01b,m_code_m02a,m_code_m02b,m_code_m03,m_code_m04,m_code_m05,m_code_m06,m_code_m07,m_code_m08,m_code_m09,m_code_m10,m_code_m11,m_code_m12,m_code_m13,m_code_m14,m_code_m15,m_code_m16,m_code_m17,m_code_m18,m_code_m19,m_code_m20,m_code_m21
5937,08,Baden-Württemberg,2020-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5938,08,Baden-Württemberg,2020-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5939,08,Baden-Württemberg,2020-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5940,08,Baden-Württemberg,2020-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5941,08,Baden-Württemberg,2020-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5942,08,Baden-Württemberg,2020-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5943,08,Baden-Württemberg,2020-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5944,08,Baden-Württemberg,2020-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5945,08,Baden-Württemberg,2020-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5946,08,Baden-Württemberg,2020-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5947,08,Baden-Württemberg,2020-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5948,08,Baden-Württemberg,2020-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5949,08,Baden-Württemberg,2021-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5950,08,Baden-Württemberg,2021-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5951,08,Baden-Württemberg,2021-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5952,08,Baden-Württemberg,2021-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5953,08,Baden-Württemberg,2021-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5954,08,Baden-Württemberg,2021-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5955,08,Baden-Württemberg,2021-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5956,08,Baden-Württemberg,2021-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5957,08,Baden-Württemberg,2021-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5958,08,Baden-Württemberg,2021-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5959,08,Baden-Württemberg,2021-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5960,08,Baden-Württemberg,2021-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5961,08,Baden-Württemberg,2021-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5962,08,Baden-Württemberg,2021-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5963,08,Baden-Württemberg,2021-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5964,08,Baden-Württemberg,2021-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5965,08,Baden-Württemberg,2021-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5966,08,Baden-Württemberg,2021-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5967,08,Baden-Württemberg,2021-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5968,08,Baden-Württemberg,2021-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5969,08,Baden-Württemberg,2021-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5970,08,Baden-Württemberg,2021-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5971,08,Baden-Württemberg,2021-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5972,08,Baden-Württemberg,2021-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5973,08,Baden-Württemberg,2021-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5974,08,Baden-Württemberg,2021-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5975,08,Baden-Württemberg,2021-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5976,08,Baden-Württemberg,2021-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5977,08,Baden-Württemberg,2021-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5978,08,Baden-Württemberg,2021-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5979,08,Baden-Württemberg,2021-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
5980,08,Baden-Württemberg,2021-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5981,08,Baden-Württemberg,2021-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5982,08,Baden-Württemberg,2021-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5983,08,Baden-Württemberg,2021-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5984,08,Baden-Württemberg,2021-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5985,08,Baden-Württemberg,2021-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5986,08,Baden-Württemberg,2021-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5987,08,Baden-Württemberg,2021-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5988,08,Baden-Württemberg,2021-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5989,08,Baden-Württemberg,2021-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5990,08,Baden-Württemberg,2021-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5991,08,Baden-Württemberg,2021-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5992,08,Baden-Württemberg,2021-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5993,08,Baden-Württemberg,2021-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
5994,08,Baden-Württemberg,2021-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
5995,08,Baden-Württemberg,2021-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
5996,08,Baden-Württemberg,2021-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
5997,08,Baden-Württemberg,2021-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
5998,08,Baden-Württemberg,2021-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
5999,08,Baden-Württemberg,2021-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6000,08,Baden-Württemberg,2021-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6001,08,Baden-Württemberg,2021-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6002,08,Baden-Württemberg,2021-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6003,08,Baden-Württemberg,2021-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6004,08,Baden-Württemberg,2021-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6005,08,Baden-Württemberg,2021-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6006,08,Baden-Württemberg,2021-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6007,08,Baden-Württemberg,2021-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6008,08,Baden-Württemberg,2021-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6009,08,Baden-Württemberg,2021-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6010,08,Baden-Württemberg,2021-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6011,08,Baden-Württemberg,2021-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6012,08,Baden-Württemberg,2021-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6013,08,Baden-Württemberg,2021-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6014,08,Baden-Württemberg,2021-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6015,08,Baden-Württemberg,2021-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6016,08,Baden-Württemberg,2021-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6017,08,Baden-Württemberg,2021-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6018,08,Baden-Württemberg,2021-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6019,08,Baden-Württemberg,2021-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6020,08,Baden-Württemberg,2021-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6021,08,Baden-Württemberg,2021-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6022,08,Baden-Württemberg,2021-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6023,08,Baden-Württemberg,2021-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6024,08,Baden-Württemberg,2021-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6025,08,Baden-Württemberg,2021-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6026,08,Baden-Württemberg,2021-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6027,08,Baden-Württemberg,2021-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6028,08,Baden-Württemberg,2021-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6029,08,Baden-Württemberg,2021-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6030,08,Baden-Württemberg,2021-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6031,08,Baden-Württemberg,2021-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6032,08,Baden-Württemberg,2021-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6033,08,Baden-Württemberg,2021-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6034,08,Baden-Württemberg,2021-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6035,08,Baden-Württemberg,2021-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6036,08,Baden-Württemberg,2021-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6037,08,Baden-Württemberg,2021-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6038,08,Baden-Württemberg,2021-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6039,08,Baden-Württemberg,2021-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6040,08,Baden-Württemberg,2021-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6041,08,Baden-Württemberg,2021-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6042,08,Baden-Württemberg,2021-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6043,08,Baden-Württemberg,2021-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6044,08,Baden-Württemberg,2021-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6045,08,Baden-Württemberg,2021-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6046,08,Baden-Württemberg,2021-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6047,08,Baden-Württemberg,2021-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6048,08,Baden-Württemberg,2021-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6049,08,Baden-Württemberg,2021-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6050,08,Baden-Württemberg,2021-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6051,08,Baden-Württemberg,2021-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6052,08,Baden-Württemberg,2021-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6053,08,Baden-Württemberg,2021-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6054,08,Baden-Württemberg,2021-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6055,08,Baden-Württemberg,2021-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6056,08,Baden-Württemberg,2021-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6057,08,Baden-Württemberg,2021-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6058,08,Baden-Württemberg,2021-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6059,08,Baden-Württemberg,2021-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6060,08,Baden-Württemberg,2021-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6061,08,Baden-Württemberg,2021-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6062,08,Baden-Württemberg,2021-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6063,08,Baden-Württemberg,2021-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6064,08,Baden-Württemberg,2021-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6065,08,Baden-Württemberg,2021-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6066,08,Baden-Württemberg,2021-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6067,08,Baden-Württemberg,2021-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6068,08,Baden-Württemberg,2021-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6069,08,Baden-Württemberg,2021-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6070,08,Baden-Württemberg,2021-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6071,08,Baden-Württemberg,2021-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6072,08,Baden-Württemberg,2021-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6073,08,Baden-Württemberg,2021-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6074,08,Baden-Württemberg,2021-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6075,08,Baden-Württemberg,2021-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6076,08,Baden-Württemberg,2021-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6077,08,Baden-Württemberg,2021-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6078,08,Baden-Württemberg,2021-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6079,08,Baden-Württemberg,2021-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6080,08,Baden-Württemberg,2021-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6081,08,Baden-Württemberg,2021-05-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6082,08,Baden-Württemberg,2021-05-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6083,08,Baden-Württemberg,2021-05-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6084,08,Baden-Württemberg,2021-05-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6085,08,Baden-Württemberg,2021-05-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6086,08,Baden-Württemberg,2021-05-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6087,08,Baden-Württemberg,2021-05-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6088,08,Baden-Württemberg,2021-05-20,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6089,08,Baden-Württemberg,2021-05-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6090,08,Baden-Württemberg,2021-05-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6091,08,Baden-Württemberg,2021-05-23,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6092,08,Baden-Württemberg,2021-05-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6093,08,Baden-Württemberg,2021-05-25,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6094,08,Baden-Württemberg,2021-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6095,08,Baden-Württemberg,2021-05-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6096,08,Baden-Württemberg,2021-05-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6097,08,Baden-Württemberg,2021-05-29,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6098,08,Baden-Württemberg,2021-05-30,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6099,08,Baden-Württemberg,2021-05-31,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6100,08,Baden-Württemberg,2021-06-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6101,08,Baden-Württemberg,2021-06-02,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6102,08,Baden-Württemberg,2021-06-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
6103,08,Baden-Württemberg,2021-06-04,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6104,08,Baden-Württemberg,2021-06-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6105,08,Baden-Württemberg,2021-06-06,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6106,08,Baden-Württemberg,2021-06-07,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6107,08,Baden-Württemberg,2021-06-08,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6108,08,Baden-Württemberg,2021-06-09,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6109,08,Baden-Württemberg,2021-06-10,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6110,08,Baden-Württemberg,2021-06-11,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6111,08,Baden-Württemberg,2021-06-12,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6112,08,Baden-Württemberg,2021-06-13,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6113,08,Baden-Württemberg,2021-06-14,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6114,08,Baden-Württemberg,2021-06-15,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6115,08,Baden-Württemberg,2021-06-16,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6116,08,Baden-Württemberg,2021-06-17,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6117,08,Baden-Württemberg,2021-06-18,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6118,08,Baden-Württemberg,2021-06-19,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6119,08,Baden-Württemberg,2021-06-20,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6120,08,Baden-Württemberg,2021-06-21,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6121,08,Baden-Württemberg,2021-06-22,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6122,08,Baden-Württemberg,2021-06-23,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6123,08,Baden-Württemberg,2021-06-24,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6124,08,Baden-Württemberg,2021-06-25,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6125,08,Baden-Württemberg,2021-06-26,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6126,08,Baden-Württemberg,2021-06-27,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
6127,08,Baden-Württemberg,2021-06-28,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6128,08,Baden-Württemberg,2021-06-29,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6129,08,Baden-Württemberg,2021-06-30,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6130,08,Baden-Württemberg,2021-07-01,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6131,08,Baden-Württemberg,2021-07-02,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6132,08,Baden-Württemberg,2021-07-03,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6133,08,Baden-Württemberg,2021-07-04,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6134,08,Baden-Württemberg,2021-07-05,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6135,08,Baden-Württemberg,2021-07-06,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6136,08,Baden-Württemberg,2021-07-07,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6137,08,Baden-Württemberg,2021-07-08,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6138,08,Baden-Württemberg,2021-07-09,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
6139,08,Baden-Württemberg,2021-07-10,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
