_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
8164,10,Saarland,2022-01-05,2688,273.2,2700,274.4
8165,10,Saarland,2022-01-06,3031,308.0,3031,308.0
8166,10,Saarland,2022-01-07,3190,324.2,3189,324.1
8167,10,Saarland,2022-01-08,3549,360.7,3554,361.2
8168,10,Saarland,2022-01-09,3667,372.7,3678,373.8
8169,10,Saarland,2022-01-10,3730,379.1,3713,377.3
8170,10,Saarland,2022-01-11,3759,382.0,3767,382.8
8171,10,Saarland,2022-01-12,3961,402.5,3966,403.1
8172,10,Saarland,2022-01-13,4147,421.4,4153,422.1
8173,10,Saarland,2022-01-14,4370,444.1,4366,443.7
8174,10,Saarland,2022-01-15,4551,462.5,4549,462.3
8175,10,Saarland,2022-01-16,4702,477.8,4702,477.8
8176,10,Saarland,2022-01-17,4828,490.7,4824,490.2
8177,10,Saarland,2022-01-18,5197,528.2,5199,528.4
8178,10,Saarland,2022-01-19,5916,601.2,5910,600.6
8179,10,Saarland,2022-01-20,6898,701.0,6903,701.5
8180,10,Saarland,2022-01-21,7541,766.4,7543,766.6
8181,10,Saarland,2022-01-22,8187,832.0,8198,833.1
8182,10,Saarland,2022-01-23,8480,861.8,8458,859.6
8183,10,Saarland,2022-01-24,8754,889.6,8761,890.4
8184,10,Saarland,2022-01-25,9660,981.7,9668,982.5
8185,10,Saarland,2022-01-26,10148,1031.3,10161,1032.6
8186,10,Saarland,2022-01-27,10465,1063.5,10477,1064.7
8187,10,Saarland,2022-01-28,10930,1110.8,10941,1111.9
8188,10,Saarland,2022-01-29,11151,1133.2,11158,1134.0
8189,10,Saarland,2022-01-30,11528,1171.6,11547,1173.5
8190,10,Saarland,2022-01-31,11941,1213.5,11972,1216.7
8191,10,Saarland,2022-02-01,12391,1259.3,12424,1262.6
8192,10,Saarland,2022-02-02,13340,1355.7,13371,1358.9
8193,10,Saarland,2022-02-03,13554,1377.5,13586,1380.7
8194,10,Saarland,2022-02-04,14011,1423.9,14044,1427.2
8195,10,Saarland,2022-02-05,14664,1490.3,14708,1494.7
8196,10,Saarland,2022-02-06,14442,1467.7,14483,1471.9
8197,10,Saarland,2022-02-07,14454,1468.9,14495,1473.1
8198,10,Saarland,2022-02-08,15022,1526.6,15078,1532.3
8199,10,Saarland,2022-02-09,14953,1519.6,14997,1524.1
8200,10,Saarland,2022-02-10,15105,1535.1,15145,1539.1
8201,10,Saarland,2022-02-11,15146,1539.2,15167,1541.4
8202,10,Saarland,2022-02-12,14939,1518.2,14976,1522.0
8203,10,Saarland,2022-02-13,15067,1531.2,15102,1534.8
8204,10,Saarland,2022-02-14,14937,1518.0,14970,1521.4
8205,10,Saarland,2022-02-15,14635,1487.3,14663,1490.2
8206,10,Saarland,2022-02-16,14469,1470.4,14488,1472.4
8207,10,Saarland,2022-02-17,14236,1446.8,14248,1448.0
8208,10,Saarland,2022-02-18,14003,1423.1,14017,1424.5
8209,10,Saarland,2022-02-19,13779,1400.3,13797,1402.1
8210,10,Saarland,2022-02-20,13513,1373.3,13535,1375.5
8211,10,Saarland,2022-02-21,13479,1369.8,13496,1371.6
8212,10,Saarland,2022-02-22,13142,1335.6,13165,1337.9
8213,10,Saarland,2022-02-23,12283,1248.3,12287,1248.7
8214,10,Saarland,2022-02-24,12524,1272.8,12547,1275.1
8215,10,Saarland,2022-02-25,12253,1245.2,12272,1247.2
8216,10,Saarland,2022-02-26,12043,1223.9,12063,1225.9
8217,10,Saarland,2022-02-27,11952,1214.6,11959,1215.4
8218,10,Saarland,2022-02-28,12012,1220.7,12029,1222.5
8219,10,Saarland,2022-03-01,12057,1225.3,12079,1227.6
8220,10,Saarland,2022-03-02,12547,1275.1,12565,1276.9
8221,10,Saarland,2022-03-03,12770,1297.8,12785,1299.3
8222,10,Saarland,2022-03-04,13455,1367.4,13489,1370.8
8223,10,Saarland,2022-03-05,13886,1411.2,13919,1414.5
8224,10,Saarland,2022-03-06,14252,1448.4,14287,1451.9
8225,10,Saarland,2022-03-07,14834,1507.5,14870,1511.2
8226,10,Saarland,2022-03-08,15628,1588.2,15648,1590.3
8227,10,Saarland,2022-03-09,16519,1678.8,16537,1680.6
8228,10,Saarland,2022-03-10,17268,1754.9,17285,1756.6
8229,10,Saarland,2022-03-11,17703,1799.1,17725,1801.3
8230,10,Saarland,2022-03-12,18346,1864.4,18370,1866.9
8231,10,Saarland,2022-03-13,18923,1923.1,18951,1925.9
8232,10,Saarland,2022-03-14,19387,1970.2,19406,1972.2
8233,10,Saarland,2022-03-15,20507,2084.1,20551,2088.5
8234,10,Saarland,2022-03-16,21579,2193.0,21641,2199.3
8235,10,Saarland,2022-03-17,22000,2235.8,22032,2239.0
8236,10,Saarland,2022-03-18,22348,2271.2,22373,2273.7
8237,10,Saarland,2022-03-19,22379,2274.3,22408,2277.3
8238,10,Saarland,2022-03-20,22118,2247.8,22150,2251.0
8239,10,Saarland,2022-03-21,22245,2260.7,22267,2262.9
8240,10,Saarland,2022-03-22,22399,2276.3,22420,2278.5
8241,10,Saarland,2022-03-23,21995,2235.3,22025,2238.3
8242,10,Saarland,2022-03-24,21958,2231.5,21970,2232.7
8243,10,Saarland,2022-03-25,22376,2274.0,22401,2276.5
8244,10,Saarland,2022-03-26,22458,2282.3,22513,2287.9
8245,10,Saarland,2022-03-27,22430,2279.5,22498,2286.4
8246,10,Saarland,2022-03-28,22372,2273.6,22420,2278.5
8247,10,Saarland,2022-03-29,21920,2227.7,21965,2232.2
8248,10,Saarland,2022-03-30,22095,2245.4,22151,2251.1
8249,10,Saarland,2022-03-31,22193,2255.4,22239,2260.1
8250,10,Saarland,2022-04-01,21804,2215.9,21848,2220.3
8251,10,Saarland,2022-04-02,21702,2205.5,21755,2210.9
8252,10,Saarland,2022-04-03,20722,2105.9,20783,2112.1
8253,10,Saarland,2022-04-04,20384,2071.6,20449,2078.2
8254,10,Saarland,2022-04-05,19302,1961.6,19367,1968.2
8255,10,Saarland,2022-04-06,18261,1855.8,18314,1861.2
8256,10,Saarland,2022-04-07,17054,1733.1,17110,1738.8
8257,10,Saarland,2022-04-08,16250,1651.4,16289,1655.4
8258,10,Saarland,2022-04-09,15608,1586.2,15645,1590.0
8259,10,Saarland,2022-04-10,15330,1557.9,15364,1561.4
8260,10,Saarland,2022-04-11,15681,1593.6,15707,1596.3
8261,10,Saarland,2022-04-12,15540,1579.3,15563,1581.6
8262,10,Saarland,2022-04-13,14905,1514.7,14920,1516.3
8263,10,Saarland,2022-04-14,14376,1461.0,14378,1461.2
8264,10,Saarland,2022-04-15,12570,1277.5,11823,1201.5
8265,10,Saarland,2022-04-16,11734,1192.5,11740,1193.1
8266,10,Saarland,2022-04-17,11771,1196.3,11666,1185.6
8267,10,Saarland,2022-04-18,9637,979.4,9533,968.8
8268,10,Saarland,2022-04-19,9677,983.4,9678,983.5
8269,10,Saarland,2022-04-20,9617,977.3,9625,978.2
8270,10,Saarland,2022-04-21,9326,947.8,9334,948.6
8271,10,Saarland,2022-04-22,10015,1017.8,10019,1018.2
8272,10,Saarland,2022-04-23,9921,1008.2,9926,1008.7
8273,10,Saarland,2022-04-24,9880,1004.1,9814,997.4
8274,10,Saarland,2022-04-25,11119,1130.0,11122,1130.3
8275,10,Saarland,2022-04-26,10177,1034.3,10189,1035.5
8276,10,Saarland,2022-04-27,9047,919.4,9051,919.8
8277,10,Saarland,2022-04-28,8136,826.8,8138,827.0
8278,10,Saarland,2022-04-29,7712,783.7,7712,783.7
8279,10,Saarland,2022-04-30,7354,747.4,7351,747.1
8280,10,Saarland,2022-05-01,7284,740.3,7281,739.9
8281,10,Saarland,2022-05-02,6939,705.2,6946,705.9
8282,10,Saarland,2022-05-03,6296,639.8,6306,640.9
8283,10,Saarland,2022-05-04,6016,611.4,6023,612.1
8284,10,Saarland,2022-05-05,5763,585.7,5772,586.6
8285,10,Saarland,2022-05-06,5551,564.1,5559,564.9
8286,10,Saarland,2022-05-07,5300,538.6,5309,539.5
8287,10,Saarland,2022-05-08,5326,541.3,5309,539.5
8288,10,Saarland,2022-05-09,5273,535.9,5281,536.7
8289,10,Saarland,2022-05-10,5004,508.5,5010,509.2
8290,10,Saarland,2022-05-11,4806,488.4,4705,478.2
8291,10,Saarland,2022-05-12,4672,474.8,4677,475.3
8292,10,Saarland,2022-05-13,4366,443.7,4311,438.1
8293,10,Saarland,2022-05-14,4158,422.6,4163,423.1
8294,10,Saarland,2022-05-15,4132,419.9,4137,420.4
8295,10,Saarland,2022-05-16,3895,395.8,3898,396.1
8296,10,Saarland,2022-05-17,3531,358.8,3534,359.1
8297,10,Saarland,2022-05-18,3233,328.6,3234,328.7
8298,10,Saarland,2022-05-19,2973,302.1,2974,302.2
8299,10,Saarland,2022-05-20,2861,290.8,2865,291.2
8300,10,Saarland,2022-05-21,2533,257.4,2537,257.8
8301,10,Saarland,2022-05-22,2572,261.4,2537,257.8
8302,10,Saarland,2022-05-23,2485,252.5,2486,252.6
8303,10,Saarland,2022-05-24,2256,229.3,2252,228.9
8304,10,Saarland,2022-05-25,2111,214.5,2108,214.2
8305,10,Saarland,2022-05-26,1677,170.4,1675,170.2
8306,10,Saarland,2022-05-27,1744,177.2,1744,177.2
8307,10,Saarland,2022-05-28,1744,177.2,1744,177.2
8308,10,Saarland,2022-05-29,1705,173.3,1705,173.3
8309,10,Saarland,2022-05-30,1821,185.1,1823,185.3
8310,10,Saarland,2022-05-31,1966,199.8,1969,200.1
8311,10,Saarland,2022-06-01,2119,215.3,2127,216.2
8312,10,Saarland,2022-06-02,2546,258.7,2548,258.9
8313,10,Saarland,2022-06-03,2532,257.3,2534,257.5
8314,10,Saarland,2022-06-04,2532,257.3,2534,257.5
8315,10,Saarland,2022-06-05,2532,257.3,2534,257.5
8316,10,Saarland,2022-06-06,1954,198.6,1901,193.2
8317,10,Saarland,2022-06-07,2421,246.0,-99,-99
8318,10,Saarland,2022-06-08,2826,287.2,-99,-99
8319,10,Saarland,2022-06-09,3174,322.6,-99,-99
8320,10,Saarland,2022-06-10,3593,365.1,-99,-99
8321,11,Berlin,2020-03-01,1,0.0,-99,-99
8322,11,Berlin,2020-03-02,1,0.0,-99,-99
8323,11,Berlin,2020-03-03,7,0.2,-99,-99
8324,11,Berlin,2020-03-04,10,0.3,-99,-99
8325,11,Berlin,2020-03-05,20,0.5,-99,-99
8326,11,Berlin,2020-03-06,25,0.7,-99,-99
8327,11,Berlin,2020-03-07,25,0.7,-99,-99
8328,11,Berlin,2020-03-08,36,1.0,-99,-99
8329,11,Berlin,2020-03-09,57,1.6,-99,-99
8330,11,Berlin,2020-03-10,84,2.3,-99,-99
8331,11,Berlin,2020-03-11,122,3.3,-99,-99
8332,11,Berlin,2020-03-12,159,4.3,-99,-99
8333,11,Berlin,2020-03-13,213,5.8,-99,-99
8334,11,Berlin,2020-03-14,241,6.6,-99,-99
8335,11,Berlin,2020-03-15,256,7.0,-99,-99
8336,11,Berlin,2020-03-16,298,8.1,-99,-99
8337,11,Berlin,2020-03-17,357,9.7,-99,-99
8338,11,Berlin,2020-03-18,461,12.6,-99,-99
8339,11,Berlin,2020-03-19,594,16.2,-99,-99
8340,11,Berlin,2020-03-20,704,19.2,-99,-99
8341,11,Berlin,2020-03-21,802,21.9,-99,-99
8342,11,Berlin,2020-03-22,844,23.0,-99,-99
8343,11,Berlin,2020-03-23,940,25.7,-99,-99
8344,11,Berlin,2020-03-24,1046,28.5,-99,-99
8345,11,Berlin,2020-03-25,1145,31.2,-99,-99
8346,11,Berlin,2020-03-26,1251,34.1,-99,-99
8347,11,Berlin,2020-03-27,1288,35.2,-99,-99
8348,11,Berlin,2020-03-28,1361,37.1,-99,-99
8349,11,Berlin,2020-03-29,1379,37.6,-99,-99
8350,11,Berlin,2020-03-30,1388,37.9,-99,-99
8351,11,Berlin,2020-03-31,1403,38.3,-99,-99
8352,11,Berlin,2020-04-01,1346,36.7,-99,-99
8353,11,Berlin,2020-04-02,1297,35.4,-99,-99
8354,11,Berlin,2020-04-03,1329,36.3,-99,-99
8355,11,Berlin,2020-04-04,1236,33.7,-99,-99
8356,11,Berlin,2020-04-05,1228,33.5,-99,-99
8357,11,Berlin,2020-04-06,1202,32.8,-99,-99
8358,11,Berlin,2020-04-07,1191,32.5,-99,-99
8359,11,Berlin,2020-04-08,1181,32.2,-99,-99
8360,11,Berlin,2020-04-09,1121,30.6,-99,-99
8361,11,Berlin,2020-04-10,966,26.4,-99,-99
8362,11,Berlin,2020-04-11,945,25.8,-99,-99
8363,11,Berlin,2020-04-12,921,25.1,-99,-99
8364,11,Berlin,2020-04-13,837,22.8,-99,-99
8365,11,Berlin,2020-04-14,708,19.3,-99,-99
8366,11,Berlin,2020-04-15,644,17.6,-99,-99
8367,11,Berlin,2020-04-16,561,15.3,-99,-99
8368,11,Berlin,2020-04-17,596,16.3,-99,-99
8369,11,Berlin,2020-04-18,591,16.1,-99,-99
8370,11,Berlin,2020-04-19,569,15.5,-99,-99
8371,11,Berlin,2020-04-20,556,15.2,-99,-99
8372,11,Berlin,2020-04-21,559,15.3,-99,-99
8373,11,Berlin,2020-04-22,527,14.4,-99,-99
8374,11,Berlin,2020-04-23,521,14.2,-99,-99
8375,11,Berlin,2020-04-24,476,13.0,-99,-99
8376,11,Berlin,2020-04-25,447,12.2,-99,-99
8377,11,Berlin,2020-04-26,437,11.9,-99,-99
8378,11,Berlin,2020-04-27,448,12.2,-99,-99
8379,11,Berlin,2020-04-28,447,12.2,-99,-99
8380,11,Berlin,2020-04-29,433,11.8,-99,-99
8381,11,Berlin,2020-04-30,402,11.0,-99,-99
8382,11,Berlin,2020-05-01,354,9.7,-99,-99
8383,11,Berlin,2020-05-02,333,9.1,-99,-99
8384,11,Berlin,2020-05-03,342,9.3,-99,-99
8385,11,Berlin,2020-05-04,338,9.2,-99,-99
8386,11,Berlin,2020-05-05,316,8.6,276,7.5
8387,11,Berlin,2020-05-06,307,8.4,265,7.2
8388,11,Berlin,2020-05-07,309,8.4,272,7.4
8389,11,Berlin,2020-05-08,288,7.9,280,7.6
8390,11,Berlin,2020-05-09,274,7.5,269,7.3
8391,11,Berlin,2020-05-10,251,6.9,248,6.8
8392,11,Berlin,2020-05-11,216,5.9,198,5.4
8393,11,Berlin,2020-05-12,200,5.5,170,4.6
8394,11,Berlin,2020-05-13,200,5.5,156,4.3
8395,11,Berlin,2020-05-14,186,5.1,154,4.2
8396,11,Berlin,2020-05-15,199,5.4,181,4.9
8397,11,Berlin,2020-05-16,198,5.4,184,5.0
8398,11,Berlin,2020-05-17,198,5.4,187,5.1
8399,11,Berlin,2020-05-18,214,5.8,191,5.2
8400,11,Berlin,2020-05-19,222,6.1,182,5.0
8401,11,Berlin,2020-05-20,210,5.7,173,4.7
8402,11,Berlin,2020-05-21,175,4.8,159,4.3
8403,11,Berlin,2020-05-22,193,5.3,172,4.7
8404,11,Berlin,2020-05-23,185,5.0,180,4.9
8405,11,Berlin,2020-05-24,180,4.9,177,4.8
8406,11,Berlin,2020-05-25,169,4.6,155,4.2
8407,11,Berlin,2020-05-26,146,4.0,128,3.5
8408,11,Berlin,2020-05-27,142,3.9,110,3.0
8409,11,Berlin,2020-05-28,156,4.3,136,3.7
8410,11,Berlin,2020-05-29,150,4.1,129,3.5
8411,11,Berlin,2020-05-30,165,4.5,155,4.2
8412,11,Berlin,2020-05-31,189,5.2,168,4.6
8413,11,Berlin,2020-06-01,169,4.6,169,4.6
8414,11,Berlin,2020-06-02,189,5.2,182,5.0
8415,11,Berlin,2020-06-03,202,5.5,168,4.6
8416,11,Berlin,2020-06-04,210,5.7,187,5.1
8417,11,Berlin,2020-06-05,216,5.9,175,4.8
8418,11,Berlin,2020-06-06,209,5.7,184,5.0
8419,11,Berlin,2020-06-07,190,5.2,176,4.8
8420,11,Berlin,2020-06-08,217,5.9,200,5.5
8421,11,Berlin,2020-06-09,232,6.3,200,5.5
8422,11,Berlin,2020-06-10,254,6.9,204,5.6
8423,11,Berlin,2020-06-11,274,7.5,199,5.4
8424,11,Berlin,2020-06-12,281,7.7,254,6.9
8425,11,Berlin,2020-06-13,333,9.1,269,7.3
8426,11,Berlin,2020-06-14,337,9.2,301,8.2
8427,11,Berlin,2020-06-15,339,9.3,318,8.7
8428,11,Berlin,2020-06-16,358,9.8,296,8.1
8429,11,Berlin,2020-06-17,366,10.0,292,8.0
8430,11,Berlin,2020-06-18,442,12.1,370,10.1
8431,11,Berlin,2020-06-19,536,14.6,452,12.3
8432,11,Berlin,2020-06-20,503,13.7,455,12.4
8433,11,Berlin,2020-06-21,511,13.9,472,12.9
8434,11,Berlin,2020-06-22,543,14.8,522,14.2
8435,11,Berlin,2020-06-23,538,14.7,506,13.8
8436,11,Berlin,2020-06-24,511,13.9,465,12.7
8437,11,Berlin,2020-06-25,445,12.1,414,11.3
8438,11,Berlin,2020-06-26,351,9.6,327,8.9
8439,11,Berlin,2020-06-27,333,9.1,317,8.7
8440,11,Berlin,2020-06-28,315,8.6,305,8.3
8441,11,Berlin,2020-06-29,305,8.3,286,7.8
8442,11,Berlin,2020-06-30,269,7.3,240,6.6
8443,11,Berlin,2020-07-01,257,7.0,237,6.5
8444,11,Berlin,2020-07-02,252,6.9,219,6.0
8445,11,Berlin,2020-07-03,251,6.9,224,6.1
8446,11,Berlin,2020-07-04,265,7.2,248,6.8
8447,11,Berlin,2020-07-05,265,7.2,263,7.2
8448,11,Berlin,2020-07-06,245,6.7,221,6.0
8449,11,Berlin,2020-07-07,247,6.7,226,6.2
8450,11,Berlin,2020-07-08,248,6.8,213,5.8
8451,11,Berlin,2020-07-09,224,6.1,205,5.6
8452,11,Berlin,2020-07-10,217,5.9,195,5.3
8453,11,Berlin,2020-07-11,190,5.2,184,5.0
8454,11,Berlin,2020-07-12,189,5.2,183,5.0
8455,11,Berlin,2020-07-13,183,5.0,168,4.6
8456,11,Berlin,2020-07-14,171,4.7,151,4.1
8457,11,Berlin,2020-07-15,148,4.0,130,3.5
8458,11,Berlin,2020-07-16,131,3.6,123,3.4
8459,11,Berlin,2020-07-17,117,3.2,115,3.1
8460,11,Berlin,2020-07-18,132,3.6,126,3.4
8461,11,Berlin,2020-07-19,131,3.6,130,3.5
8462,11,Berlin,2020-07-20,134,3.7,125,3.4
8463,11,Berlin,2020-07-21,142,3.9,132,3.6
8464,11,Berlin,2020-07-22,145,4.0,131,3.6
8465,11,Berlin,2020-07-23,176,4.8,148,4.0
8466,11,Berlin,2020-07-24,217,5.9,190,5.2
8467,11,Berlin,2020-07-25,216,5.9,205,5.6
8468,11,Berlin,2020-07-26,219,6.0,215,5.9
8469,11,Berlin,2020-07-27,230,6.3,203,5.5
8470,11,Berlin,2020-07-28,261,7.1,220,6.0
8471,11,Berlin,2020-07-29,301,8.2,274,7.5
8472,11,Berlin,2020-07-30,303,8.3,268,7.3
8473,11,Berlin,2020-07-31,318,8.7,290,7.9
8474,11,Berlin,2020-08-01,334,9.1,317,8.7
8475,11,Berlin,2020-08-02,331,9.0,323,8.8
8476,11,Berlin,2020-08-03,337,9.2,320,8.7
8477,11,Berlin,2020-08-04,330,9.0,289,7.9
8478,11,Berlin,2020-08-05,330,9.0,310,8.5
8479,11,Berlin,2020-08-06,364,9.9,315,8.6
8480,11,Berlin,2020-08-07,391,10.7,336,9.2
8481,11,Berlin,2020-08-08,376,10.3,351,9.6
8482,11,Berlin,2020-08-09,382,10.4,361,9.9
8483,11,Berlin,2020-08-10,429,11.7,355,9.7
8484,11,Berlin,2020-08-11,475,13.0,410,11.2
8485,11,Berlin,2020-08-12,552,15.1,467,12.7
8486,11,Berlin,2020-08-13,558,15.2,383,10.5
8487,11,Berlin,2020-08-14,530,14.5,500,13.6
8488,11,Berlin,2020-08-15,544,14.8,522,14.2
8489,11,Berlin,2020-08-16,541,14.8,531,14.5
8490,11,Berlin,2020-08-17,546,14.9,503,13.7
8491,11,Berlin,2020-08-18,518,14.1,476,13.0
8492,11,Berlin,2020-08-19,446,12.2,400,10.9
8493,11,Berlin,2020-08-20,467,12.7,388,10.6
8494,11,Berlin,2020-08-21,469,12.8,420,11.5
8495,11,Berlin,2020-08-22,468,12.8,450,12.3
8496,11,Berlin,2020-08-23,466,12.7,458,12.5
8497,11,Berlin,2020-08-24,461,12.6,416,11.4
8498,11,Berlin,2020-08-25,455,12.4,407,11.1
8499,11,Berlin,2020-08-26,482,13.2,417,11.4
8500,11,Berlin,2020-08-27,447,12.2,385,10.5
8501,11,Berlin,2020-08-28,474,12.9,385,10.5
8502,11,Berlin,2020-08-29,477,13.0,445,12.1
8503,11,Berlin,2020-08-30,481,13.1,450,12.3
8504,11,Berlin,2020-08-31,512,14.0,435,11.9
8505,11,Berlin,2020-09-01,510,13.9,450,12.3
8506,11,Berlin,2020-09-02,499,13.6,435,11.9
8507,11,Berlin,2020-09-03,501,13.7,459,12.5
8508,11,Berlin,2020-09-04,517,14.1,448,12.2
8509,11,Berlin,2020-09-05,529,14.4,493,13.5
8510,11,Berlin,2020-09-06,527,14.4,512,14.0
8511,11,Berlin,2020-09-07,533,14.5,455,12.4
8512,11,Berlin,2020-09-08,524,14.3,474,12.9
8513,11,Berlin,2020-09-09,551,15.0,459,12.5
8514,11,Berlin,2020-09-10,615,16.8,459,12.5
8515,11,Berlin,2020-09-11,583,15.9,529,14.4
8516,11,Berlin,2020-09-12,579,15.8,520,14.2
8517,11,Berlin,2020-09-13,582,15.9,532,14.5
8518,11,Berlin,2020-09-14,548,15.0,486,13.3
8519,11,Berlin,2020-09-15,607,16.6,538,14.7
8520,11,Berlin,2020-09-16,665,18.1,555,15.1
8521,11,Berlin,2020-09-17,699,19.1,560,15.3
8522,11,Berlin,2020-09-18,803,21.9,658,18.0
8523,11,Berlin,2020-09-19,817,22.3,763,20.8
8524,11,Berlin,2020-09-20,838,22.9,801,21.9
8525,11,Berlin,2020-09-21,932,25.4,854,23.3
8526,11,Berlin,2020-09-22,984,26.9,857,23.4
8527,11,Berlin,2020-09-23,995,27.2,881,24.0
8528,11,Berlin,2020-09-24,1048,28.6,943,25.7
8529,11,Berlin,2020-09-25,1062,29.0,914,24.9
8530,11,Berlin,2020-09-26,1088,29.7,999,27.3
8531,11,Berlin,2020-09-27,1088,29.7,1055,28.8
8532,11,Berlin,2020-09-28,1100,30.0,991,27.0
8533,11,Berlin,2020-09-29,1147,31.3,995,27.2
8534,11,Berlin,2020-09-30,1238,33.8,1103,30.1
8535,11,Berlin,2020-10-01,1321,36.1,1119,30.5
8536,11,Berlin,2020-10-02,1455,39.7,1253,34.2
8537,11,Berlin,2020-10-03,1468,40.1,1374,37.5
8538,11,Berlin,2020-10-04,1551,42.3,1420,38.8
8539,11,Berlin,2020-10-05,1659,45.3,1518,41.4
8540,11,Berlin,2020-10-06,1763,48.1,1590,43.4
8541,11,Berlin,2020-10-07,1981,54.1,1687,46.0
8542,11,Berlin,2020-10-08,2123,57.9,1873,51.1
8543,11,Berlin,2020-10-09,2288,62.4,1967,53.7
8544,11,Berlin,2020-10-10,2363,64.5,2142,58.5
8545,11,Berlin,2020-10-11,2399,65.5,2278,62.2
8546,11,Berlin,2020-10-12,2678,73.1,2219,60.6
8547,11,Berlin,2020-10-13,2863,78.1,2604,71.1
8548,11,Berlin,2020-10-14,2957,80.7,2612,71.3
8549,11,Berlin,2020-10-15,3185,86.9,2710,74.0
8550,11,Berlin,2020-10-16,3306,90.2,2882,78.7
8551,11,Berlin,2020-10-17,3300,90.1,3075,83.9
8552,11,Berlin,2020-10-18,3346,91.3,3226,88.0
8553,11,Berlin,2020-10-19,3535,96.5,3102,84.7
8554,11,Berlin,2020-10-20,3927,107.2,3399,92.8
8555,11,Berlin,2020-10-21,4148,113.2,3785,103.3
8556,11,Berlin,2020-10-22,4368,119.2,3882,105.9
8557,11,Berlin,2020-10-23,4665,127.3,4139,113.0
8558,11,Berlin,2020-10-24,4784,130.6,4389,119.8
8559,11,Berlin,2020-10-25,4919,134.2,4499,122.8
8560,11,Berlin,2020-10-26,5158,140.8,4649,126.9
8561,11,Berlin,2020-10-27,5381,146.9,4789,130.7
8562,11,Berlin,2020-10-28,5863,160.0,5130,140.0
8563,11,Berlin,2020-10-29,6010,164.0,5361,146.3
8564,11,Berlin,2020-10-30,6159,168.1,5513,150.5
8565,11,Berlin,2020-10-31,6225,169.9,6025,164.4
8566,11,Berlin,2020-11-01,6257,170.8,6040,164.8
8567,11,Berlin,2020-11-02,6652,181.5,5737,156.6
8568,11,Berlin,2020-11-03,6863,187.3,6104,166.6
8569,11,Berlin,2020-11-04,6806,185.7,5959,162.6
8570,11,Berlin,2020-11-05,7059,192.7,6307,172.1
8571,11,Berlin,2020-11-06,7154,195.2,6567,179.2
8572,11,Berlin,2020-11-07,7212,196.8,6915,188.7
8573,11,Berlin,2020-11-08,7142,194.9,6794,185.4
8574,11,Berlin,2020-11-09,7190,196.2,6221,169.8
8575,11,Berlin,2020-11-10,7164,195.5,6450,176.0
8576,11,Berlin,2020-11-11,7609,207.7,6342,173.1
8577,11,Berlin,2020-11-12,7866,214.7,7003,191.1
8578,11,Berlin,2020-11-13,8093,220.9,7159,195.4
8579,11,Berlin,2020-11-14,8141,222.2,7584,207.0
8580,11,Berlin,2020-11-15,8434,230.2,7720,210.7
8581,11,Berlin,2020-11-16,8588,234.4,7575,206.7
8582,11,Berlin,2020-11-17,8960,244.5,7855,214.4
8583,11,Berlin,2020-11-18,8621,235.3,7647,208.7
8584,11,Berlin,2020-11-19,8507,232.2,7334,200.2
8585,11,Berlin,2020-11-20,8581,234.2,7631,208.3
8586,11,Berlin,2020-11-21,8584,234.3,8223,224.4
8587,11,Berlin,2020-11-22,8391,229.0,8064,220.1
8588,11,Berlin,2020-11-23,8374,228.5,7257,198.1
8589,11,Berlin,2020-11-24,8182,223.3,7167,195.6
8590,11,Berlin,2020-11-25,8101,221.1,7397,201.9
8591,11,Berlin,2020-11-26,7974,217.6,7068,192.9
8592,11,Berlin,2020-11-27,7813,213.2,6985,190.6
8593,11,Berlin,2020-11-28,7841,214.0,6524,178.1
8594,11,Berlin,2020-11-29,7720,210.7,7301,199.3
8595,11,Berlin,2020-11-30,7304,199.3,6609,180.4
8596,11,Berlin,2020-12-01,6902,188.4,6273,171.2
8597,11,Berlin,2020-12-02,6802,185.6,5975,163.1
8598,11,Berlin,2020-12-03,6880,187.8,5886,160.6
8599,11,Berlin,2020-12-04,7020,191.6,5843,159.5
8600,11,Berlin,2020-12-05,6963,190.0,6673,182.1
8601,11,Berlin,2020-12-06,7024,191.7,6760,184.5
8602,11,Berlin,2020-12-07,7164,195.5,6217,169.7
8603,11,Berlin,2020-12-08,7277,198.6,6471,176.6
8604,11,Berlin,2020-12-09,7541,205.8,6447,176.0
8605,11,Berlin,2020-12-10,7576,206.8,6708,183.1
8606,11,Berlin,2020-12-11,7451,203.4,6243,170.4
8607,11,Berlin,2020-12-12,7485,204.3,6859,187.2
8608,11,Berlin,2020-12-13,7461,203.6,7083,193.3
8609,11,Berlin,2020-12-14,7663,209.1,6748,184.2
8610,11,Berlin,2020-12-15,7656,208.9,6663,181.8
8611,11,Berlin,2020-12-16,7796,212.8,6535,178.4
8612,11,Berlin,2020-12-17,8023,219.0,6566,179.2
8613,11,Berlin,2020-12-18,8234,224.7,6774,184.9
8614,11,Berlin,2020-12-19,8272,225.8,7618,207.9
8615,11,Berlin,2020-12-20,8310,226.8,7634,208.3
8616,11,Berlin,2020-12-21,8357,228.1,7259,198.1
8617,11,Berlin,2020-12-22,8610,235.0,7577,206.8
8618,11,Berlin,2020-12-23,8617,235.2,7598,207.4
8619,11,Berlin,2020-12-24,7547,206.0,6887,188.0
8620,11,Berlin,2020-12-25,6192,169.0,5637,153.8
