1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;314;0;44;14;96;87;51;79;1;0;3;279;88.9;331;269;62;75;22.7
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;14;0;0;0;1;7;1;5;0;0;0;13;92.9;47;33;14;19;40.4
222040;Verstümmelung weiblicher Genitalien § 226a StGB;1;0;1;100;1;0;0;0;0;0;0;1;100;1;1;0;1;100
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;59,529;1.1;7,790;13.1;10,966;16,676;13,950;17,914;23;78;326;45,230;76;66,490;58,372;8,118;24,284;36.5
222110;Gefährliche Körperverletzung gemäß § 224 StGB auf Straßen, Wegen oder Plätzen;59,341;1.1;7,774;13.1;10,936;16,622;13,907;17,853;23;78;326;45,072;76;66,226;58,128;8,098;24,195;36.5
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;153;0;16;10.5;25;42;30;56;0;0;0;128;83.7;183;168;15;54;29.5
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;35;0;0;0;5;12;13;5;0;0;0;30;85.7;124;118;6;56;45.2
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4,451;0.1;47;1.1;1,429;1,255;727;1,019;21;2;0;4,293;96.5;4,611;2,551;2,060;1,300;28.2
223001;Misshandlung Schutzbefohlener ab 14 Jahren;1,021;0;8;0.8;358;288;127;244;4;0;0;952;93.2;1,064;623;441;315;29.6
223100;Misshandlung von Kindern;3,430;0.1;39;1.1;1,071;967;600;775;17;2;0;3,341;97.4;3,594;1,957;1,637;1,001;27.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;386,517;7.1;18,716;4.8;99,977;113,254;77,102;95,981;203;133;0;350,543;90.7;321,744;257,854;63,890;97,875;30.4
225000;Fahrlässige Körperverletzung § 229 StGB;22,233;0.4;0;0;8,499;5,944;3,187;4,598;5;0;46;18,966;85.3;19,933;12,987;6,946;2,961;14.9
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;194,380;3.6;5,653;2.9;57,729;56,644;35,566;41,826;2,615;2,264;211;172,199;88.6;160,294;135,650;24,644;44,341;27.7
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;1,647;0;169;10.3;470;492;322;351;12;2;0;1,581;96;1,713;811;902;788;46
231100;Menschenraub § 234 StGB;3;0;1;33.3;2;0;1;0;0;1;0;0;0;0;0;0;0;0
231200;Entziehung Minderjähriger § 235 StGB;1,634;0;164;10;466;490;319;347;12;1;0;1,572;96.2;1,697;801;896;775;45.7
231210;Entziehung Minderjähriger gegen Entgelt oder in Bereicherungsabsicht § 235 Abs. 4 Nr. 2 StGB;22;0;2;9.1;5;6;3;8;0;0;0;21;95.5;23;9;14;11;47.8
231279;Sonstige Entziehung Minderjähriger § 235 StGB;1,612;0;162;10;461;484;316;339;12;1;0;1,551;96.2;1,674;792;882;764;45.6
231300;Kinderhandel § 236 StGB;10;0;4;40;2;2;2;4;0;0;0;9;90;16;10;6;13;81.3
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;192,087;3.5;5,421;2.8;57,175;56,044;35,099;41,195;2,574;2,244;207;170,142;88.6;158,082;134,445;23,637;43,225;27.3
232100;Freiheitsberaubung § 239 StGB;4,446;0.1;233;5.2;1,391;1,297;791;953;14;20;2;4,013;90.3;4,766;3,775;991;1,468;30.8
232200;Nötigung § 240 StGB;66,302;1.2;5,154;7.8;23,825;17,982;10,797;13,084;614;138;19;55,143;83.2;56,893;48,214;8,679;11,479;20.2
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;30,939;0.6;493;1.6;12,641;8,151;4,642;5,441;64;16;2;24,314;78.6;24,579;21,595;2,984;4,171;17
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;35,363;0.7;4,661;13.2;11,184;9,831;6,155;7,643;550;122;17;30,829;87.2;32,590;26,871;5,719;7,352;22.6
232300;Bedrohung § 241 StGB;102,360;1.9;0;0;26,843;31,185;19,955;22,827;1,550;2,075;183;93,551;91.4;87,695;76,075;11,620;28,929;33
232400;Nachstellung (Stalking) § 238 StGB;18,905;0.3;0;0;5,097;5,563;3,546;4,305;394;11;3;17,363;91.8;15,904;12,986;2,918;3,384;21.3
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;18,719;0.3;0;0;5,045;5,496;3,512;4,275;391;10;3;17,186;91.8;15,750;12,860;2,890;3,346;21.2
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;169;0;0;0;47;64;33;23;2;1;0;162;95.9;166;141;25;42;25.3
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;17;0;0;0;5;3;1;7;1;0;0;15;88.2;15;11;4;3;20
232500;Zwangsheirat § 237 StGB;74;0;34;45.9;19;17;10;26;2;0;0;72;97.3;123;86;37;109;88.6
233000;Erpresserischer Menschenraub § 239a StGB;65;0;13;20;11;20;15;18;1;9;3;54;83.1;150;131;19;75;50
233079;Sonstiger erpresserischer Menschenraub;63;0;13;20.6;9;20;15;18;1;8;3;54;85.7;150;131;19;75;50
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme § 239b StGB;33;0;5;15.2;9;15;8;1;0;5;1;30;90.9;46;44;2;19;41.3
234079;Sonstige Geiselnahme;33;0;5;15.2;9;15;8;1;0;5;1;30;90.9;46;44;2;19;41.3
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;547;0;45;8.2;64;72;122;261;28;4;0;392;71.7;518;396;122;337;65.1
239100;Menschenhandel § 232 StGB;295;0;26;8.8;26;33;67;147;22;1;0;190;64.4;259;187;72;181;69.9
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1, Nr. 1a, Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;253;0;21;8.3;17;28;63;125;20;1;0;166;65.6;217;153;64;152;70
239120;Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b), Abs. 2 in Bezug auf Abs. 1 Nr. 1b), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b), Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB;16;0;1;6.3;5;3;1;6;1;0;0;8;50;17;13;4;10;58.8
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1, Nr. 1 c), Abs. 2 in Bezug auf Abs. 1, Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1c), Abs. 4 in Bezug auf Abs. 1, Nr. 1c) StGB;3;0;1;33.3;0;2;0;1;0;0;0;2;66.7;4;3;1;4;100
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1, Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;18;0;1;5.6;1;0;3;13;1;0;0;11;61.1;17;15;2;14;82.4
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 2, Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB;4;0;2;50;3;0;0;1;0;0;0;3;75;4;3;1;1;25
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1, Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 3, Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
239200;Zwangsprostitution § 232a StGB;218;0;17;7.8;22;33;49;109;5;3;0;177;81.2;237;192;45;146;61.6
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;203;0;17;8.4;20;30;45;104;4;3;0;165;81.3;224;179;45;138;61.6
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;15;0;0;0;2;3;4;5;1;0;0;12;80;13;13;0;8;61.5
239300;Zwangsarbeit § 232b StGB;6;0;0;0;3;1;0;2;0;0;0;4;66.7;7;7;0;2;28.6
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1, Nr. 1, Abs. 2 in Bezug auf Abs. 1, Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;6;0;0;0;3;1;0;2;0;0;0;4;66.7;7;7;0;2;28.6
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1, Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1, Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239400;Ausbeutung der Arbeitskraft § 233 StGB;14;0;0;0;7;2;3;2;0;0;0;11;78.6;14;10;4;8;57.1
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1, Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1, Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;14;0;0;0;7;2;3;2;0;0;0;11;78.6;14;10;4;8;57.1
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1, Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1, Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;14;0;2;14.3;6;3;3;1;1;0;0;10;71.4;12;9;3;5;41.7
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1, Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;11;0;1;9.1;4;2;3;1;1;0;0;7;63.6;8;6;2;5;62.5
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);3;0;1;33.3;2;1;0;0;0;0;0;3;100;4;3;1;0;0
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1,025,321;18.9;25,382;2.5;186,177;266,253;222,336;345,124;5,431;0;0;413,679;40.3;324,474;217,697;106,777;120,545;37.2
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;6,813;0.1;328;4.8;2,617;1,871;1,052;1,261;12;0;0;4,573;67.1;4,790;4,297;493;1,466;30.6
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4,243;0.1;324;7.6;1,381;1,270;903;679;10;0;0;1,214;28.6;1,516;1,458;58;269;17.7
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;44,349;0.8;919;2.1;12,383;16,136;8,469;7,167;194;0;0;10,301;23.2;10,485;9,538;947;3,080;29.4
3**400;Einfacher Diebstahl von Schusswaffen;197;0;9;4.6;78;49;29;35;6;0;0;104;52.8;125;95;30;24;19.2
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;88,101;1.6;251;0.3;8,287;17,079;21,947;40,165;623;0;0;6,423;7.3;6,190;4,481;1,709;2,119;34.2
3**700;Einfacher Diebstahl von/aus Automaten;1,507;0;254;16.9;259;319;277;652;0;0;0;635;42.1;532;393;139;174;32.7
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;776;0;19;2.4;268;240;146;119;3;0;0;160;20.6;169;125;44;28;16.6
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;279,653;5.1;6,125;2.2;64,661;70,172;50,364;91,432;3,024;0;0;59,871;21.4;61,100;47,242;13,858;18,594;30.4
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;275,033;5.1;6,049;2.2;63,130;68,769;49,408;90,709;3,017;0;0;55,912;20.3;57,047;44,044;13,003;17,761;31.1
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1,033;0;24;2.3;366;265;162;233;7;0;0;746;72.2;834;771;63;211;25.3
300050;Entziehung elektrischer Energie § 248c StGB;3,587;0.1;52;1.4;1,165;1,138;794;490;0;0;0;3,213;89.6;3,444;2,625;819;663;19.3
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6,618;0.1;311;4.7;2,538;1,836;1,015;1,217;12;0;0;4,516;68.2;4,727;4,237;490;1,455;30.8
300110;Einfacher Diebstahl von Kraftwagen;3,305;0.1;280;8.5;1,066;943;566;727;3;0;0;1,644;49.7;1,839;1,679;160;594;32.3
300140;Unbefugter Gebrauch von Kraftwagen;3,313;0.1;31;0.9;1,472;893;449;490;9;0;0;2,872;86.7;2,945;2,609;336;873;29.6
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;4,158;0.1;317;7.6;1,334;1,250;889;675;10;0;0;1,185;28.5;1,479;1,423;56;262;17.7
300210;Einfacher Diebstahl von Mopeds und Krafträdern;3,689;0.1;310;8.4;1,138;1,120;825;596;10;0;0;859;23.3;1,133;1,093;40;191;16.9
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;469;0;7;1.5;196;130;64;79;0;0;0;326;69.5;361;345;16;72;19.9
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;40,095;0.7;856;2.1;11,475;14,639;7,411;6,377;193;0;0;9,512;23.7;9,679;8,894;785;2,886;29.8
300310;Einfacher Diebstahl von Fahrrädern;38,930;0.7;842;2.2;10,913;14,260;7,283;6,281;193;0;0;9,034;23.2;9,188;8,452;736;2,786;30.3
300340;Unbefugter Gebrauch von Fahrrädern;1,165;0;14;1.2;562;379;128;96;0;0;0;478;41;549;494;55;106;19.3
300400;Einfacher Diebstahl von Schusswaffen;103;0;8;7.8;36;28;13;20;6;0;0;46;44.7;53;43;10;13;24.5
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;31,250;0.6;85;0.3;2,907;6,591;7,723;13,562;467;0;0;2,698;8.6;2,693;2,034;659;891;33.1
300700;Einfacher Diebstahl von/aus Automaten;1,279;0;243;19;199;262;216;602;0;0;0;582;45.5;475;347;128;156;32.8
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;607;0;16;2.6;217;189;107;91;3;0;0;96;15.8;101;81;20;14;13.9
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;3,469;0.1;50;1.4;665;931;808;895;170;0;0;1,279;36.9;1,033;682;351;302;29.2
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;3,211;0.1;46;1.4;630;864;747;803;167;0;0;1,222;38.1;978;650;328;283;28.9
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;258;0;4;1.6;35;67;61;92;3;0;0;57;22.1;57;34;23;20;35.1
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;32,703;0.6;929;2.8;8,135;9,590;6,931;8,008;39;0;0;8,326;25.5;7,782;6,064;1,718;2,069;26.6
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;28,332;0.5;885;3.1;7,275;8,347;5,723;6,952;35;0;0;7,706;27.2;7,234;5,627;1,607;1,938;26.8
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;113;0;12;10.6;44;20;22;27;0;0;0;44;38.9;52;49;3;8;15.4
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;85;0;7;8.2;47;20;14;4;0;0;0;29;34.1;42;40;2;8;19
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;564;0;10;1.8;222;228;70;44;0;0;0;107;19;128;119;9;31;24.2
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;17;0;0;0;8;2;2;5;0;0;0;10;58.8;8;8;0;2;25
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;3,433;0.1;7;0.2;497;933;1,059;940;4;0;0;394;11.5;374;272;102;91;24.3
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;86;0;6;7;20;18;23;25;0;0;0;22;25.6;24;20;4;5;20.8
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;73;0;2;2.7;22;22;18;11;0;0;0;14;19.2;15;12;3;1;6.7
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;22,953;0.4;320;1.4;2,991;4,076;4,298;11,578;10;0;0;3,915;17.1;4,176;3,299;877;1,664;39.8
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;18,041;0.3;310;1.7;2,673;3,465;3,426;8,471;6;0;0;3,607;20;3,855;3,050;805;1,527;39.6
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;4,770;0.1;5;0.1;278;572;834;3,082;4;0;0;277;5.8;324;254;70;145;44.8
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;142;0;5;3.5;40;39;38;25;0;0;0;31;21.8;35;28;7;14;40
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;332,453;6.1;8,518;2.6;41,280;94,310;85,623;110,778;462;0;0;282,445;85;220,332;137,855;82,477;89,866;40.8
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;21,039;0.4;615;2.9;4,285;6,757;4,625;5,354;18;0;0;7,332;34.8;7,749;5,467;2,282;2,948;38
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;176;0;7;4;47;58;37;33;1;0;0;96;54.5;121;75;46;33;27.3
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;7,686;0.1;26;0.3;1,228;2,177;2,113;2,168;0;0;0;376;4.9;371;211;160;165;44.5
326*00;Einfacher Ladendiebstahl;303,552;5.6;7,870;2.6;35,720;85,318;78,848;103,223;443;0;0;274,641;90.5;214,647;134,101;80,546;87,774;40.9
326000;Einfacher Ladendiebstahl von sonstigem Gut;303,302;5.6;7,861;2.6;35,680;85,236;78,794;103,149;443;0;0;274,460;90.5;214,531;134,015;80,516;87,735;40.9
326300;Einfacher Ladendiebstahl von Fahrrädern;250;0;9;3.6;40;82;54;74;0;0;0;181;72.4;212;160;52;76;35.8
335*00;Einfacher Diebstahl in/aus Wohnungen;43,946;0.8;1,933;4.4;11,263;13,368;8,970;10,327;18;0;0;21,353;48.6;21,784;14,252;7,532;5,440;25
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;40,861;0.8;1,915;4.7;10,484;12,419;8,279;9,662;17;0;0;19,876;48.6;20,414;13,333;7,081;5,147;25.2
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;77;0;1;1.3;34;19;14;10;0;0;0;48;62.3;65;45;20;10;15.4
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;2,912;0.1;16;0.5;716;901;656;638;1;0;0;1,379;47.4;1,478;1,004;474;314;21.2
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;96;0;1;1;29;29;21;17;0;0;0;50;52.1;58;35;23;13;22.4
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10,495;0.2;708;6.7;2,011;3,245;2,911;2,327;1;0;0;1,795;17.1;1,962;1,584;378;383;19.5
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7,231;0.1;671;9.3;1,412;2,116;2,014;1,688;1;0;0;1,390;19.2;1,528;1,205;323;307;20.1
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3,264;0.1;37;1.1;599;1,129;897;639;0;0;0;405;12.4;460;401;59;79;17.2
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10,214;0.2;320;3.1;3,147;2,609;1,819;2,602;37;0;0;1,290;12.6;1,705;1,574;131;578;33.9
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;9,943;0.2;315;3.2;3,081;2,545;1,757;2,523;37;0;0;1,267;12.7;1,675;1,545;130;573;34.2
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;82;0;5;6.1;35;15;15;17;0;0;0;13;15.9;17;17;0;3;17.6
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;189;0;0;0;31;49;47;62;0;0;0;10;5.3;13;12;1;2;15.4
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;113,140;2.1;3,585;3.2;26,826;29,653;22,208;33,861;592;0;0;10,649;9.4;8,930;8,123;807;2,657;29.8
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;108,622;2;3,573;3.3;25,965;28,442;21,049;32,592;574;0;0;10,175;9.4;8,607;7,843;764;2,555;29.7
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4,518;0.1;12;0.3;861;1,211;1,159;1,269;18;0;0;474;10.5;463;413;50;133;28.7
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;28;0;2;7.1;5;8;3;11;1;0;0;12;42.9;13;10;3;3;23.1
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;25;0;2;8;6;7;3;9;0;0;0;12;48;12;11;1;0;0
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;302;0;15;5;68;104;56;73;1;0;0;137;45.4;120;83;37;13;10.8
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;37;0;0;0;18;6;2;7;4;0;0;7;18.9;7;4;3;1;14.3
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;89;0;1;1.1;17;19;21;28;4;0;0;51;57.3;50;37;13;7;14
390000;Einfacher Taschendiebstahl von sonstigem Gut;58,619;1.1;942;1.6;4,644;8,782;12,650;32,292;251;0;0;3,144;5.4;3,154;2,380;774;2,050;65
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;33,085;0.6;96;0.3;1,734;4,578;8,295;18,352;126;0;0;758;2.3;767;498;269;524;68.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;796,891;14.7;182,224;22.9;152,644;207,623;168,598;267,353;673;0;0;117,861;14.8;80,100;69,686;10,414;34,014;42.5
4.00E+100;Schwerer Diebstahl von Kraftwagen;21,319;0.4;3,451;16.2;4,101;4,985;3,121;9,097;15;0;0;3,535;16.6;3,698;3,490;208;1,889;51.1
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;16,182;0.3;2,237;13.8;2,699;4,086;4,122;5,268;7;0;0;2,685;16.6;2,946;2,845;101;666;22.6
