1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;4;0;0;0;2;1;0;1;0;0;0;4;100;6;6;0;1;16.7
676811;Ungenehmigte Einfuhr von Abfällen;4;0;0;0;2;1;0;1;0;0;0;4;100;6;6;0;1;16.7
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;38;0;1;2.6;14;4;2;18;0;0;0;38;100;49;44;5;9;18.4
676821;Ungenehmigte Ausfuhr von Abfällen;37;0;1;2.7;14;3;2;18;0;0;0;37;100;46;42;4;9;19.6
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;1;0;0;0;0;1;0;0;0;0;0;1;100;3;2;1;0;0
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;9;0;0;0;6;3;0;0;0;0;0;6;66.7;7;7;0;6;85.7
676831;Ungenehmigte Durchfuhr von Abfällen;8;0;0;0;5;3;0;0;0;0;0;5;62.5;6;6;0;5;83.3
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;1;100
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;93;0;4;4.3;8;7;10;68;0;0;0;23;24.7;20;19;1;1;5
677000;Gemeingefährliche Vergiftung § 314 StGB;7;0;3;42.9;2;1;3;1;0;0;0;3;42.9;4;2;2;0;0
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen und Datenhehlerei §§ 202a, 202b, 202c, 202d StGB;10,763;0.2;0;0;2,021;1,648;1,192;1,638;4,264;0;0;2,639;24.5;2,522;1,804;718;517;20.5
678010;Ausspähen von Daten § 202a StGB;9,970;0.2;0;0;1,876;1,486;1,070;1,482;4,056;0;0;2,464;24.7;2,376;1,683;693;497;20.9
678020;Abfangen von Daten § 202b StGB;166;0;0;0;39;26;47;28;26;0;0;46;27.7;51;38;13;9;17.6
678030;Vorbereiten des Ausspähens und Abfangens von Daten § 202c StGB;510;0;0;0;83;118;54;88;167;0;0;49;9.6;51;43;8;8;15.7
678040;Datenhehlerei;117;0;0;0;23;18;21;40;15;0;0;80;68.4;65;58;7;5;7.7
679000;Weitere Straftaten mit Umweltrelevanz gemäß StGB;10;0;4;40;4;3;0;3;0;0;0;3;30;5;5;0;1;20
679010;Herbeiführen einer Überschwemmung § 313 StGB;4;0;1;25;0;2;0;2;0;0;0;2;50;2;2;0;1;50
679020;Beschädigung wichtiger Anlagen § 318 StGB;6;0;3;50;4;1;0;1;0;0;0;1;16.7;3;3;0;0;0
700000;Strafrechtliche Nebengesetze;610,768;11.5;18,000;2.9;156,975;167,086;101,996;176,701;8,010;0;1,967;567,716;93;488,694;402,140;86,554;221,406;45.3
710000;Straftaten gegen strafrechtliche Nebengesetze auf dem Wirtschaftssektor;22,023;0.4;302;1.4;6,377;5,457;3,572;5,674;943;0;0;18,965;86.1;20,562;16,324;4,238;5,423;26.4
712000;Straftaten nach AktG, GenG, GmbHG, HGB, RechnungslegungsG, UmwandlungsG, InsO;5,205;0.1;0;0;1,413;1,388;852;1,544;8;0;0;5,169;99.3;6,342;5,248;1,094;1,687;26.6
712010;Aktiengesetz;5;0;0;0;0;1;2;2;0;0;0;4;80;7;6;1;0;0
712020;Handelsgesetzbuch;30;0;0;0;8;4;6;12;0;0;0;28;93.3;43;40;3;7;16.3
712030;GmbH-Gesetz;138;0;0;0;31;44;24;38;1;0;0;136;98.6;158;124;34;50;31.6
712040;Genossenschaftsgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
712050;Rechnungslegungsgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
712060;Umwandlungsgesetz;1;0;0;0;0;1;0;0;0;0;0;1;100;1;0;1;0;0
712200;Insolvenzverschleppung § 15a InsO;5,031;0.1;0;0;1,374;1,338;820;1,492;7;0;0;5,000;99.4;6,231;5,157;1,074;1,658;26.6
713000;Delikte im Zusammenhang mit Schwarzarbeitsbekämpfungsgesetz und Arbeitnehmerüberlassungsgesetz;212;0;0;0;54;71;35;45;7;0;0;183;86.3;250;217;33;163;65.2
713010;Arbeitnehmerüberlassungsgesetz;12;0;0;0;2;8;2;0;0;0;0;9;75;12;9;3;9;75
713030;Schwarzarbeitsbekämpfungsgesetz;200;0;0;0;52;63;33;45;7;0;0;174;87;238;208;30;154;64.7
714000;Straftaten i.V.m. dem Bankgewerbe sowie Wertpapierhandelsgesetz (Güd-Kreditwesen, BörsenG, DepotG, PfandBG, § 35 BundesbankG, ZAG);211;0;0;0;59;32;42;63;15;0;0;175;82.9;232;201;31;81;34.9
714010;Bundesbankgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714020;Börsengesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714030;Pfandbriefgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714040;Kreditwesengesetz;77;0;0;0;30;12;8;27;0;0;0;60;77.9;93;75;18;18;19.4
714050;Depotgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714060;Wertpapierhandelsgesetz;43;0;0;0;9;6;14;13;1;0;0;38;88.4;61;56;5;5;8.2
714070;Zahlungsdiensteaufsichtsgesetz;91;0;0;0;20;14;20;23;14;0;0;77;84.6;81;73;8;58;71.6
715000;Straftaten im Zusammenhang mit Urheberrechtsbestimmungen (UrheberrechtsG, MarkenG, § 23 Abs. 1, 2 und 4 GeschGehG, DesignG,GebrauchsmusterG, KunsturheberrechtsG, PatentG, HalbleiterschutzG);9,285;0.2;127;1.4;2,572;2,375;1,449;2,050;839;0;0;7,237;77.9;7,328;5,231;2,097;1,688;23
715010;Markengesetz;1,413;0;36;2.5;332;307;211;504;59;0;0;1,187;84;1,133;862;271;471;41.6
715020;Designgesetz;27;0;0;0;8;8;7;3;1;0;0;24;88.9;27;25;2;12;44.4
715030;Gebrauchsmustergesetz;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
715040;Kunsturheberrechtsgesetz;6,065;0.1;74;1.2;1,708;1,589;919;1,196;653;0;0;4,535;74.8;4,528;3,015;1,513;806;17.8
715050;Urheberrechtsgesetz -sonstige Verstöße- (ohne Schl. 715100 u. 715200);1,383;0;8;0.6;389;366;244;270;114;0;0;1,130;81.7;1,205;958;247;340;28.2
715060;Patentgesetz;13;0;0;0;3;3;1;4;2;0;0;9;69.2;15;14;1;5;33.3
715070;Halbleiterschutzgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715100;Softwarepiraterie (private Anwendung z.B. Computerspiele);104;0;0;0;36;29;18;15;6;0;0;89;85.6;93;82;11;25;26.9
715200;Softwarepiraterie in Form gewerbsmäßigen Handelns;30;0;0;0;9;6;5;10;0;0;0;26;86.7;31;26;5;11;35.5
715300;Verletzung von Geschäftsgeheimnissen § 23 Abs. 1 Nr. 3 und Abs. 4 GeschGehG;136;0;4;2.9;47;42;25;20;2;0;0;130;95.6;183;152;31;11;6
715400;Verletzung von Geschäftsgeheimnissen § 23 Abs. 1 Nr. 1, 2, Abs. 2 und 4 GeschGehG;113;0;5;4.4;40;25;18;28;2;0;0;106;93.8;133;114;19;15;11.3
716000;Straftaten im Zusammenhang mit Lebens- und Arzneimitteln (z.B. Lebensmittel- und Futtermittelgesetzbuch, ArzneimittelG, WeinG);6,497;0.1;166;2.6;2,006;1,458;1,065;1,904;64;0;0;5,625;86.6;5,819;4,956;863;1,514;26
716030;Straftaten nach dem Gentechnikgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
716079;Sonstige Straftaten im Zusammenhang mit Lebensmitteln - soweit nicht unter anderen Schlüsseln zu erfassen -;25;0;0;0;13;6;3;3;0;0;0;22;88;31;22;9;4;12.9
716100;Straftaten nach dem Lebensmittel- und Futtermittelgesetzbuch;1,403;0;2;0.1;574;317;110;400;2;0;0;1,359;96.9;1,636;1,277;359;444;27.1
716300;Straftaten nach dem Weingesetz;119;0;0;0;97;16;4;2;0;0;0;117;98.3;131;116;15;2;1.5
716400;Straftaten nach dem Arzneimittelgesetz (AMG);3,355;0.1;129;3.8;811;694;688;1,116;46;0;0;2,595;77.3;2,527;2,137;390;604;23.9
716420;illegale Arzneimittel in der legalen Verteilerkette (iAMidlegV);179;0;14;7.8;37;40;62;36;4;0;0;110;61.5;116;99;17;23;19.8
716421;Inverkehrbringen von bedenklichen Arzneimitteln (iAMidlegV);97;0;13;13.4;13;19;45;17;3;0;0;42;43.3;41;34;7;7;17.1
716422;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (iAMidlegV);10;0;0;0;4;2;1;2;1;0;0;5;50;5;3;2;1;20
716423;Inverkehrbringen nicht zugelassener Arzneimittel (iAMidlegV);72;0;1;1.4;20;19;16;17;0;0;0;63;87.5;70;62;8;15;21.4
716430;Arzneimittel in der illegalen Verteilerkette (AMidillegV);1,252;0;75;6;199;178;224;630;21;0;0;910;72.7;895;768;127;252;28.2
716431;Inverkehrbringen von bedenklichen Arzneimitteln (AMidillegV);93;0;19;20.4;20;23;32;17;1;0;0;58;62.4;66;50;16;12;18.2
716432;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (AMidillegV);22;0;0;0;7;4;4;7;0;0;0;16;72.7;20;14;6;8;40
716433;Inverkehrbringen nicht zugelassener Arzneimittel, Illegaler Handel oder Abgabe von verschreibungspflichtigen Arzneimitteln §§ 96 Nr. 5, 95 (1) 4 AMG (AMidillegV);1,137;0;56;4.9;172;151;188;606;20;0;0;836;73.5;814;709;105;235;28.9
716440;Herstellen gefälschter Arzneimittel oder Wirkstoffe;8;0;0;0;3;1;1;3;0;0;0;6;75;6;4;2;0;0
716450;Illegaler Umgang mit Tierarzneimitteln;104;0;2;1.9;77;17;5;5;0;0;0;100;96.2;134;101;33;11;8.2
716460;Straftaten nach dem AMG § 95 Absatz 1 Nr. 2, 3, 5, 5a;1,505;0;33;2.2;417;370;344;356;18;0;0;1,196;79.5;1,124;974;150;260;23.1
716470;Straftaten nach dem AMG § 96 ohne die Nummern 5, 15-18a und 20b;307;0;5;1.6;78;88;52;86;3;0;0;273;88.9;284;221;63;62;21.8
716500;Straftaten nach dem Anti-Doping-Gesetz (AntiDopG);1,595;0;35;2.2;511;425;260;383;16;0;0;1,532;96.1;1,530;1,438;92;470;30.7
716510;Herstellen, Inverkehrbringen, Verschreiben, Anwendung bei Dritten, Handel treiben, veräußern, abgeben von Dopingmitteln;162;0;5;3.1;42;35;28;53;4;0;0;141;87;152;138;14;41;27
716520;Erwerb, Besitz, Verbringung von Dopingmitteln;1,362;0;27;2;438;375;220;318;11;0;0;1,323;97.1;1,314;1,235;79;406;30.9
716530;Selbstdoping (anwenden/ anwenden lassen), Erwerb und Besitz von Dopingmitteln, zur Verschaffung eines Vorteils im Wettbewerb;71;0;3;4.2;31;15;12;12;1;0;0;68;95.8;70;70;0;23;32.9
719000;sonstige Straftaten (Nebengesetze) auf dem Wirtschaftssektor (z.B. Rennwett- und LotterieG, § 23 Abs. 3 GeschGehG und UWG § 16, VersicherungsaufsichtsG, WirtschaftsstrafG, Gewerbeordnung);613;0;9;1.5;273;133;129;68;10;0;0;576;94;652;525;127;300;46
719010;Rennwett- und Lotteriegesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
719040;Gewerbeordnung;140;0;0;0;65;41;24;10;0;0;0;139;99.3;143;128;15;83;58
719079;Sonstige Nebengesetze auf dem Wirtschaftssektor;415;0;9;2.2;192;75;98;47;3;0;0;393;94.7;448;347;101;213;47.5
719200;Verletzung von Geschäftsgeheimnissen § 23 Abs. 3 GeschGehG, strafbare Werbung § 16 UWG;58;0;0;0;16;17;7;11;7;0;0;44;75.9;61;50;11;4;6.6
720000;Straftaten gegen sonstige strafrechtliche Nebengesetze -ohne Verkehrsdelikte-;206,559;3.9;12,889;6.2;51,098;50,603;27,701;75,042;2,115;0;1,595;199,475;96.6;181,817;140,907;40,910;144,201;79.3
720001;Vereinsgesetz;592;0;0;0;94;103;151;234;10;0;0;392;66.2;429;361;68;223;52
720002;Versammlungsgesetze des Bundes und der Länder;2,907;0.1;0;0;252;449;858;1,344;4;0;0;1,772;61;2,064;1,522;542;170;8.2
720005;Missbräuchliches Herstellen, Vertreiben oder Ausgeben von amtlichen Kennzeichen § 22a StVG;109;0;0;0;41;24;13;31;0;0;0;90;82.6;92;87;5;42;45.7
720009;Telekommunikationsgesetz;75;0;0;0;23;17;13;18;4;0;0;59;78.7;65;59;6;18;27.7
720011;Straftaten § 4 Gewaltschutzgesetz;11,620;0.2;0;0;2,578;3,502;2,167;3,222;151;0;0;11,571;99.6;6,571;6,087;484;2,278;34.7
720012;Straftaten § 1 EU-Bestechungsgesetz (EUBestG);1;0;1;100;0;0;0;1;0;0;0;1;100;1;1;0;0;0
720013;Straftaten gemäß § 2 des Gesetzes zur Bekämpfung internationaler Bestechung (IntBestG);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
720014;Luftsicherheitsgesetz;811;0;0;0;14;6;1;790;0;0;0;808;99.6;808;576;232;749;92.7
720079;Sonstige strafrechtliche Nebengesetze;2,083;0;22;1.1;441;731;522;372;17;0;1;1,978;95;2,097;1,629;468;919;43.8
721000;Straftaten gegen § 27 Abs. 2 des Jugendschutzgesetzes;28;0;0;0;6;6;12;4;0;0;0;20;71.4;24;17;7;6;25
722000;Straftaten gegen § 27 Abs. 1 des Jugendschutzgesetzes;21;0;0;0;6;5;3;6;1;0;0;16;76.2;17;14;3;2;11.8
724000;Straftaten gegen § 24 des Passgesetzes;6;0;0;0;2;3;0;1;0;0;0;6;100;6;5;1;3;50
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;147,085;2.8;12,658;8.6;32,370;34,454;18,014;60,539;1,708;0;0;145,078;98.6;132,696;96,774;35,922;131,434;99
725100;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 und Abs. 2 Nr.1a Aufenthaltsgesetz;38,334;0.7;12,235;31.9;15,416;9,947;4,304;8,245;422;0;0;38,132;99.5;38,148;29,449;8,699;37,928;99.4
725110;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 Aufenthaltsgesetz;36,422;0.7;11,784;32.4;14,759;9,352;4,083;7,835;393;0;0;36,222;99.5;36,530;28,096;8,434;36,320;99.4
725120;Unerlaubte Wiedereinreise entgegen oder in Zuwiderhandlung eines Einreise- und Aufenthaltsverbotes § 95 Abs. 2 Nr. 1a AufenthG;1,912;0;451;23.6;657;595;221;410;29;0;0;1,910;99.9;1,849;1,563;286;1,839;99.5
725200;Einschleusen von Ausländern § 96 Aufenthaltsgesetz;2,995;0.1;267;8.9;1,305;570;368;679;73;0;0;2,222;74.2;2,573;2,266;307;2,190;85.1
725210;Einschleusen von Ausländern § 96 Abs. 1 und 4 Aufenthaltsgesetz;2,434;0;249;10.2;1,074;424;307;585;44;0;0;1,781;73.2;2,078;1,841;237;1,799;86.6
725220;Einschleusen von Ausländern § 96 Abs. 2 Aufenthaltsgesetz;561;0;18;3.2;231;146;61;94;29;0;0;441;78.6;514;442;72;404;78.6
725300;Erschleichen eines Aufenthaltstitels (§ 95 Abs. 2 Nr. 2 Aufenthaltsgesetz) durch unrichtige oder unvollständige Angaben oder Gebrauch eines so beschafften Aufenthaltstitels zur Täuschung im Rechtsverkehr;6,829;0.1;116;1.7;612;1,943;733;3,413;128;0;0;6,805;99.6;7,141;4,451;2,690;6,914;96.8
725310;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum);5,601;0.1;30;0.5;480;1,463;525;3,021;112;0;0;5,596;99.9;5,781;3,509;2,272;5,673;98.1
725311;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch Scheinehe;176;0;3;1.7;25;62;28;56;5;0;0;176;100;267;144;123;208;77.9
725312;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch sonstigen Modus Operandi;5,425;0.1;27;0.5;455;1,401;497;2,965;107;0;0;5,420;99.9;5,514;3,365;2,149;5,465;99.1
725320;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis);1,228;0;86;7;132;480;208;392;16;0;0;1,209;98.5;1,377;955;422;1,257;91.3
725321;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch Scheinehe;209;0;7;3.3;17;51;42;97;2;0;0;200;95.7;311;178;133;231;74.3
725322;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch sonstigen Modus Operandi;1,019;0;79;7.8;115;429;166;295;14;0;0;1,009;99;1,069;779;290;1,029;96.3
725400;Einschleusen mit Todesfolge, gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Aufenthaltsgesetz;110;0;4;3.6;47;28;9;21;5;0;0;93;84.5;194;160;34;166;85.6
725410;Einschleusen mit Todesfolge § 97 Abs. 1 Aufenthaltsgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725420;Gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Abs. 2 Aufenthaltsgesetz;110;0;4;3.6;47;28;9;21;5;0;0;93;84.5;194;160;34;166;85.6
725500;Straftaten gegen §§ 84, 85 Asylgesetz;972;0;0;0;166;161;170;471;4;0;0;972;100;589;562;27;582;98.8
725510;Straftaten gegen § 84 Asylgesetz;14;0;0;0;2;3;2;6;1;0;0;14;100;15;11;4;12;80
725520;Straftaten gegen § 85 Asylgesetz;958;0;0;0;164;158;168;465;3;0;0;958;100;574;551;23;570;99.3
725600;Gewerbs- und bandenmäßige Verleitung zur missbräuchlichen Asylantragstellung § 84a Asylgesetz;1;0;0;0;1;0;0;0;0;0;0;1;100;2;2;0;1;50
725700;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1, 2 und Abs. 2 Nr. 1b Aufenthaltsgesetz;92,581;1.7;0;0;13,850;20,547;11,558;45,596;1,030;0;0;91,628;99;84,058;60,024;24,034;83,726;99.6
725710;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1 und 2 Aufenthaltsgesetz;91,033;1.7;0;0;13,627;20,197;11,200;44,994;1,015;0;0;90,087;99;82,925;59,036;23,889;82,599;99.6
725711;Unerlaubter Aufenthalt ohne unerlaubte Einreise;29,274;0.6;0;0;3,447;4,552;1,904;19,219;152;0;0;29,198;99.7;26,603;17,683;8,920;26,499;99.6
725712;Unerlaubter Aufenthalt nach unerlaubter/ungeklärter Einreise;61,759;1.2;0;0;10,180;15,645;9,296;25,775;863;0;0;60,889;98.6;58,098;42,917;15,181;57,871;99.6
725720;Unerlaubter Aufenthalt entgegen oder in Zuwiderhandlung eines Einreise- und Aufenthaltsverbotes § 95 Abs. 2 Nr. 1b AufenthG;1,548;0;0;0;223;350;358;602;15;0;0;1,541;99.5;1,404;1,239;165;1,398;99.6
725800;Einreise oder Aufenthalt trotz Versagung des Freizügigkeitsrechts § 9 Freizügigkeitsgesetz/EU;952;0;23;2.4;149;212;88;500;3;0;0;950;99.8;801;600;201;786;98.1
725900;Sonstige Verstöße gegen das Aufenthaltsgesetz;4,311;0.1;13;0.3;824;1,046;784;1,614;43;0;0;4,275;99.2;3,500;3,011;489;3,429;98
726000;Straftaten gegen das Sprengstoff-, das Waffen- und das Kriegswaffenkontrollgesetz;40,365;0.8;208;0.5;15,064;11,071;5,815;8,237;178;0;1,594;37,167;92.1;37,134;34,090;3,044;8,770;23.6
726100;Straftaten gegen das Sprengstoffgesetz;3,524;0.1;0;0;1,335;864;553;766;6;0;0;2,909;82.5;3,162;3,001;161;450;14.2
726200;Straftaten gegen das Waffengesetz;36,208;0.7;201;0.6;13,407;10,038;5,209;7,398;156;0;1,594;33,743;93.2;33,979;31,104;2,875;8,280;24.4
726300;Straftaten gegen das Kriegswaffenkontrollgesetz;633;0;7;1.1;322;169;53;73;16;0;0;515;81.4;567;537;30;89;15.7
727000;Straftaten nach dem Kulturgutschutzgesetz (KGSG);13;0;0;0;7;3;2;1;0;0;0;12;92.3;16;12;4;1;6.3
727100;Illegale Ausfuhr von Kulturgut § 83 Abs. 1 Nr. 1, 2 und Abs. 2 KGSG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727200;Illegale Einfuhr von Kulturgut § 83 Abs. 1 Nr. 3 KGSG;2;0;0;0;1;1;0;0;0;0;0;2;100;4;2;2;0;0
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;6;0;0;0;2;1;2;1;0;0;0;6;100;7;7;0;1;14.3
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;5;0;0;0;4;1;0;0;0;0;0;4;80;5;3;2;0;0
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;843;0;0;0;200;229;130;242;42;0;0;505;59.9;532;363;169;53;10
728010;Straftaten gegen Landesdatenschutzgesetz;215;0;0;0;39;59;26;79;12;0;0;131;60.9;139;96;43;10;7.2
728020;Straftaten gegen das Bundesdatenschutzgesetz;628;0;0;0;161;170;104;163;30;0;0;374;59.6;393;267;126;43;10.9
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);365,753;6.9;4,761;1.3;92,970;107,092;68,666;92,161;4,864;0;0;336,931;92.1;284,723;247,581;37,142;74,022;26
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);287,592;5.4;2,785;1;70,699;84,197;56,101;74,518;2,077;0;0;267,219;92.9;229,729;199,068;30,661;56,836;24.7
731100;Allgemeiner Verstoß mit Heroin;8,100;0.2;108;1.3;625;1,243;2,093;4,101;38;0;0;7,669;94.7;6,376;5,484;892;2,436;38.2
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;18,756;0.4;240;1.3;3,108;4,028;3,211;8,200;209;0;0;17,435;93;15,837;14,025;1,812;6,019;38
731201;Allgemeiner Verstoß mit Crack;2,141;0;16;0.7;26;67;68;1,979;1;0;0;2,050;95.7;1,424;1,182;242;783;55
731202;Allgemeiner Verstoß mit Kokain;16,615;0.3;224;1.3;3,082;3,961;3,143;6,221;208;0;0;15,385;92.6;14,657;13,051;1,606;5,390;36.8
731300;Allgemeiner Verstoß mit LSD;739;0;13;1.8;281;220;128;93;17;0;0;683;92.4;720;624;96;79;11
731400;Allgemeiner Verstoß mit NPS (BtMG);3,421;0.1;63;1.8;826;684;577;1,316;18;0;0;3,215;94;2,394;2,099;295;719;30
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);39,943;0.8;347;0.9;11,765;13,053;8,368;6,444;313;0;0;37,669;94.3;34,926;28,818;6,108;5,576;16
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;32,100;0.6;213;0.7;9,462;10,716;6,962;4,740;220;0;0;30,381;94.6;28,152;23,553;4,599;4,260;15.1
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);7,843;0.1;134;1.7;2,303;2,337;1,406;1,704;93;0;0;7,288;92.9;7,340;5,753;1,587;1,404;19.1
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;11,743;0.2;94;0.8;3,478;4,458;1,626;2,061;120;0;0;11,096;94.5;9,641;7,607;2,034;1,378;14.3
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;1,138;0;9;0.8;350;409;195;174;10;0;0;1,071;94.1;1,064;900;164;215;20.2
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);10,103;0.2;79;0.8;3,002;3,908;1,305;1,779;109;0;0;9,562;94.6;8,249;6,454;1,795;1,063;12.9
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;502;0;6;1.2;126;141;126;108;1;0;0;463;92.2;462;364;98;120;26
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;188,453;3.5;1,557;0.8;46,475;55,477;37,097;48,203;1,201;0;0;174,634;92.7;160,054;141,277;18,777;41,091;25.7
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;16,437;0.3;363;2.2;4,141;5,034;3,001;4,100;161;0;0;14,818;90.2;14,666;12,360;2,306;3,357;22.9
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;52,645;1;1,501;2.9;14,327;15,308;8,132;12,651;2,227;0;0;46,805;88.9;46,464;41,878;4,586;15,423;33.2
732100;Unerlaubter Handel mit und Schmuggel von Heroin;2,052;0;74;3.6;134;245;423;1,197;53;0;0;1,781;86.8;1,618;1,413;205;805;49.8
732110;Unerlaubter Handel mit Heroin;1,885;0;66;3.5;84;204;416;1,175;6;0;0;1,680;89.1;1,508;1,328;180;734;48.7
732120;Schmuggel von Heroin;167;0;8;4.8;50;41;7;22;47;0;0;101;60.5;110;85;25;71;64.5
732200;Unerlaubter Handel mit und Schmuggel von Kokain einschl. Crack;4,781;0.1;174;3.6;706;920;704;2,312;139;0;0;4,087;85.5;4,317;3,967;350;2,279;52.8
732210;Unerlaubter Handel mit Kokain einschl. Crack;4,101;0.1;161;3.9;440;788;672;2,168;33;0;0;3,677;89.7;3,871;3,577;294;2,014;52
732211;Unerlaubter Handel mit Crack;257;0;9;3.5;3;8;7;239;0;0;0;248;96.5;225;205;20;177;78.7
732212;Unerlaubter Handel mit Kokain;3,844;0.1;152;4;437;780;665;1,929;33;0;0;3,429;89.2;3,670;3,394;276;1,859;50.7
732220;Schmuggel von Kokain einschl. Crack;680;0;13;1.9;266;132;32;144;106;0;0;410;60.3;453;396;57;268;59.2
732221;Schmuggel von Crack;3;0;0;0;1;0;0;1;1;0;0;1;33.3;1;1;0;1;100
732222;Schmuggel von Kokain;677;0;13;1.9;265;132;32;143;105;0;0;409;60.4;452;395;57;267;59.1
732300;Unerlaubter Handel mit und Schmuggel von LSD;250;0;12;4.8;91;82;27;36;14;0;0;204;81.6;211;192;19;42;19.9
732310;Unerlaubter Handel mit LSD;156;0;7;4.5;64;38;24;30;0;0;0;134;85.9;139;126;13;8;5.8
732320;Schmuggel von LSD;94;0;5;5.3;27;44;3;6;14;0;0;70;74.5;72;66;6;34;47.2
732400;Unerlaubter Handel mit und Schmuggel von NPS (BtMG);526;0;14;2.7;126;165;72;129;34;0;0;459;87.3;456;402;54;156;34.2
732410;Unerlaubter Handel mit NPS (BtMG);370;0;12;3.2;100;106;67;90;7;0;0;342;92.4;337;298;39;120;35.6
732420;Schmuggel von NPS (BtMG);156;0;2;1.3;26;59;5;39;27;0;0;117;75;119;104;15;36;30.3
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);7,384;0.1;193;2.6;2,323;2,502;1,112;1,134;313;0;0;6,335;85.8;6,595;5,772;823;1,379;20.9
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);5,934;0.1;152;2.6;2,029;2,007;1,060;779;59;0;0;5,461;92;5,705;5,022;683;921;16.1
