1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
4.00E+100;Schwerer Diebstahl von Kraftwagen;15,648;0.3;2,774;17.7;3,311;3,423;2,248;6,649;17;0;0;2,777;17.7;2,867;2,697;170;1,405;49
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;13,374;0.3;1,720;12.9;1,996;3,494;3,215;4,643;26;0;0;2,368;17.7;2,573;2,468;105;572;22.2
4.00E+300;Schwerer Diebstahl von Fahrrädern;195,603;3.9;5,926;3;21,825;48,313;46,274;79,028;163;0;0;13,966;7.1;10,998;10,248;750;3,811;34.7
4**400;Schwerer Diebstahl von Schusswaffen;246;0;24;9.8;102;76;35;33;0;0;0;111;45.1;163;148;15;55;33.7
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;6,730;0.1;260;3.9;1,118;1,790;1,578;2,233;11;0;0;1,431;21.3;1,333;1,066;267;672;50.4
4**700;Schwerer Diebstahl von/aus Automaten;8,322;0.2;2,284;27.4;3,095;2,397;1,310;1,496;24;0;0;2,001;24;1,909;1,774;135;712;37.3
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;526;0;122;23.2;227;142;70;87;0;0;0;161;30.6;161;136;25;48;29.8
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;101,619;2;33,509;33;26,259;26,805;20,591;27,750;214;0;0;19,935;19.6;16,568;14,408;2,160;6,071;36.6
400010;Besonders schwerer Fall des Diebstahls;97,729;1.9;32,722;33.5;24,942;25,616;19,946;27,031;194;0;0;17,152;17.6;13,939;12,123;1,816;4,497;32.3
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3,890;0.1;787;20.2;1,317;1,189;645;719;20;0;0;2,783;71.5;2,963;2,596;367;1,746;58.9
400100;Schwerer Diebstahl insgesamt von Kraftwagen;15,012;0.3;2,642;17.6;3,052;3,258;2,150;6,535;17;0;0;2,546;17;2,596;2,440;156;1,336;51.5
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;13,783;0.3;2,406;17.5;2,624;2,853;1,979;6,313;14;0;0;1,943;14.1;2,192;2,059;133;1,027;46.9
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,229;0;236;19.2;428;405;171;222;3;0;0;603;49.1;527;499;28;420;79.7
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;13,124;0.3;1,695;12.9;1,866;3,420;3,186;4,626;26;0;0;2,292;17.5;2,471;2,370;101;562;22.7
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;12,949;0.3;1,672;12.9;1,836;3,367;3,129;4,591;26;0;0;2,219;17.1;2,376;2,279;97;514;21.6
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;175;0;23;13.1;30;53;57;35;0;0;0;73;41.7;122;117;5;61;50
400300;Schwerer Diebstahl insgesamt von Fahrrädern;170,437;3.4;4,666;2.7;19,709;42,568;38,899;69,101;160;0;0;11,712;6.9;9,626;9,021;605;3,520;36.6
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;169,746;3.4;4,597;2.7;19,592;42,323;38,710;68,962;159;0;0;11,278;6.6;9,331;8,737;594;3,358;36
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;691;0;69;10;117;245;189;139;1;0;0;434;62.8;422;406;16;219;51.9
400400;Schwerer Diebstahl insgesamt von Schusswaffen;80;0;11;13.8;36;23;12;9;0;0;0;41;51.3;57;50;7;11;19.3
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;74;0;9;12.2;33;21;12;8;0;0;0;37;50;53;47;6;10;18.9
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6;0;2;33.3;3;2;0;1;0;0;0;4;66.7;4;3;1;1;25
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;828;0;16;1.9;117;272;160;273;6;0;0;382;46.1;282;207;75;167;59.2
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;621;0;10;1.6;90;135;136;257;3;0;0;194;31.2;177;127;50;82;46.3
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;207;0;6;2.9;27;137;24;16;3;0;0;188;90.8;109;82;27;89;81.7
400700;Schwerer Diebstahl insgesamt von/aus Automaten;7,283;0.1;2,141;29.4;2,842;2,071;1,096;1,251;23;0;0;1,730;23.8;1,640;1,525;115;595;36.3
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;6,861;0.1;2,034;29.6;2,609;1,960;1,063;1,209;20;0;0;1,365;19.9;1,423;1,320;103;467;32.8
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;422;0;107;25.4;233;111;33;42;3;0;0;365;86.5;264;250;14;167;63.3
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;343;0;61;17.8;154;90;43;56;0;0;0;114;33.2;103;87;16;26;25.2
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;283;0;60;21.2;102;85;41;55;0;0;0;64;22.6;88;76;12;15;17
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;60;0;1;1.7;52;5;2;1;0;0;0;50;83.3;15;11;4;11;73.3
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1,053;0;357;33.9;289;348;189;224;3;0;0;340;32.3;298;272;26;146;49
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1,053;0;357;33.9;289;348;189;224;3;0;0;340;32.3;298;272;26;146;49
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;865;0;299;34.6;248;309;171;134;3;0;0;284;32.8;227;205;22;100;44.1
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;188;0;58;30.9;41;39;18;90;0;0;0;56;29.8;78;73;5;51;65.4
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;43,684;0.9;16,303;37.3;13,293;13,135;7,956;9,254;46;0;0;9,093;20.8;8,236;7,571;665;2,411;29.3
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;40,911;0.8;15,954;39;12,389;12,269;7,445;8,762;46;0;0;8,437;20.6;7,604;6,990;614;2,252;29.6
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;39,759;0.8;15,659;39.4;11,922;11,893;7,238;8,664;42;0;0;7,736;19.5;6,880;6,326;554;1,887;27.4
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,152;0;295;25.6;467;376;207;98;4;0;0;701;60.9;916;842;74;444;48.5
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;489;0;97;19.8;188;129;76;96;0;0;0;204;41.7;308;292;16;72;23.4
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;450;0;92;20.4;174;109;74;93;0;0;0;182;40.4;263;249;14;55;20.9
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;39;0;5;12.8;14;20;2;3;0;0;0;22;56.4;55;53;2;21;38.2
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;250;0;25;10;130;74;29;17;0;0;0;76;30.4;130;126;4;13;10
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;245;0;25;10.2;129;71;28;17;0;0;0;73;29.8;121;117;4;10;8.3
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;0;0;0;1;3;1;0;0;0;0;3;60;9;9;0;3;33.3
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1,221;0;71;5.8;349;405;247;220;0;0;0;178;14.6;216;200;16;69;31.9
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1,200;0;70;5.8;342;396;244;218;0;0;0;171;14.3;199;185;14;57;28.6
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;21;0;1;4.8;7;9;3;2;0;0;0;7;33.3;18;16;2;13;72.2
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;17;0;3;17.6;6;5;4;2;0;0;0;8;47.1;14;14;0;5;35.7
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;15;0;3;20;6;3;4;2;0;0;0;7;46.7;13;13;0;4;30.8
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;0;0;0;2;0;0;0;0;0;1;50;1;1;0;1;100
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;337;0;32;9.5;81;101;62;93;0;0;0;85;25.2;104;95;9;25;24
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;315;0;32;10.2;77;92;55;91;0;0;0;72;22.9;89;83;6;21;23.6
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;22;0;0;0;4;9;7;2;0;0;0;13;59.1;17;14;3;4;23.5
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;325;0;67;20.6;107;111;70;37;0;0;0;73;22.5;111;100;11;42;37.8
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;308;0;65;21.1;99;106;68;35;0;0;0;66;21.4;97;86;11;30;30.9
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;17;0;2;11.8;8;5;2;2;0;0;0;7;41.2;15;15;0;13;86.7
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;134;0;54;40.3;43;41;23;27;0;0;0;32;23.9;48;40;8;22;45.8
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;126;0;51;40.5;38;40;21;27;0;0;0;26;20.6;32;26;6;11;34.4
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;0;3;37.5;5;1;2;0;0;0;0;6;75;16;14;2;11;68.8
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;8,159;0.2;2,854;35;1,891;2,163;1,552;2,547;6;0;0;2,171;26.6;2,107;1,938;169;765;36.3
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;7,337;0.1;2,758;37.6;1,725;1,918;1,391;2,298;5;0;0;1,937;26.4;1,919;1,767;152;677;35.3
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;7,136;0.1;2,690;37.7;1,673;1,846;1,354;2,259;4;0;0;1,807;25.3;1,804;1,663;141;619;34.3
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;201;0;68;33.8;52;72;37;39;1;0;0;130;64.7;144;130;14;70;48.6
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;108;0;20;18.5;20;30;17;41;0;0;0;36;33.3;43;36;7;20;46.5
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;90;0;18;20;17;26;14;33;0;0;0;31;34.4;37;34;3;17;45.9
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;18;0;2;11.1;3;4;3;8;0;0;0;5;27.8;6;2;4;3;50
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;714;0;76;10.6;146;215;144;208;1;0;0;198;27.7;222;208;14;107;48.2
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;689;0;72;10.4;142;209;132;205;1;0;0;191;27.7;208;194;14;96;46.2
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;25;0;4;16;4;6;12;3;0;0;0;7;28;14;14;0;11;78.6
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;33,301;0.7;8,178;24.6;5,996;9,309;7,310;10,595;91;0;0;19,971;60;16,564;13,718;2,846;9,676;58.4
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;16,102;0.3;6,966;43.3;4,022;4,762;3,087;4,214;17;0;0;5,007;31.1;5,036;4,532;504;2,233;44.3
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;14,827;0.3;6,702;45.2;3,648;4,348;2,815;4,002;14;0;0;4,117;27.8;4,005;3,657;348;1,584;39.6
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,275;0;264;20.7;374;414;272;212;3;0;0;890;69.8;1,194;1,034;160;751;62.9
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;183;0;51;27.9;47;63;39;34;0;0;0;57;31.1;84;78;6;30;35.7
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;164;0;47;28.7;39;58;35;32;0;0;0;47;28.7;68;64;4;24;35.3
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;19;0;4;21.1;8;5;4;2;0;0;0;10;52.6;16;14;2;6;37.5
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;28;0;6;21.4;6;8;4;10;0;0;0;18;64.3;27;24;3;13;48.1
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;18;0;5;27.8;6;4;1;7;0;0;0;12;66.7;17;14;3;7;41.2
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;10;0;1;10;0;4;3;3;0;0;0;6;60;10;10;0;6;60
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;226;0;45;19.9;69;72;49;36;0;0;0;83;36.7;110;85;25;53;48.2
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;155;0;37;23.9;41;50;37;27;0;0;0;47;30.3;62;49;13;25;40.3
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;71;0;8;11.3;28;22;12;9;0;0;0;36;50.7;49;37;12;28;57.1
426*00;Schwerer Ladendiebstahl;16,762;0.3;1,110;6.6;1,852;4,404;4,131;6,301;74;0;0;14,806;88.3;11,980;9,578;2,402;7,778;64.9
426000;Schwerer Ladendiebstahl insgesamt;16,762;0.3;1,110;6.6;1,852;4,404;4,131;6,301;74;0;0;14,806;88.3;11,980;9,578;2,402;7,778;64.9
426010;Besonders schwerer Fall des Ladendiebstahls;11,283;0.2;761;6.7;1,067;2,722;2,855;4,588;51;0;0;9,606;85.1;6,617;5,263;1,354;4,675;70.7
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5,479;0.1;349;6.4;785;1,682;1,276;1,713;23;0;0;5,200;94.9;6,187;5,017;1,170;3,762;60.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;54,236;1.1;26,391;48.7;12,472;15,490;11,491;14,763;20;0;0;10,576;19.5;9,164;7,807;1,357;3,341;36.5
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;33,399;0.7;17,733;53.1;8,115;9,743;6,936;8,598;7;0;0;5,787;17.3;5,370;4,610;760;1,786;33.3
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;404;0;162;40.1;118;149;60;76;1;0;0;245;60.6;410;368;42;254;62
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;78;0;2;2.6;35;25;10;8;0;0;0;27;34.6;38;37;1;15;39.5
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;292;0;7;2.4;81;106;52;53;0;0;0;93;31.8;130;113;17;33;25.4
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;34;0;5;14.7;21;9;3;1;0;0;0;7;20.6;8;7;1;1;12.5
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;20,029;0.4;8,482;42.3;4,102;5,458;4,430;6,027;12;0;0;4,417;22.1;4,031;3,431;600;1,758;43.6
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;19,377;0.4;8,289;42.8;3,925;5,217;4,319;5,904;12;0;0;4,075;21;3,765;3,202;563;1,595;42.4
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;421;0;179;42.5;107;163;69;82;0;0;0;262;62.2;323;271;52;258;79.9
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;43;0;2;4.7;19;15;5;4;0;0;0;17;39.5;29;25;4;13;44.8
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;173;0;10;5.8;42;61;36;34;0;0;0;55;31.8;61;55;6;21;34.4
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;15;0;2;13.3;9;2;1;3;0;0;0;8;53.3;7;7;0;0;0
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;89,860;1.8;29,265;32.6;6,403;18,441;23,584;41,427;5;0;0;8,217;9.1;4,179;3,681;498;926;22.2
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;66,098;1.3;28,127;42.6;4,683;13,164;16,495;31,754;2;0;0;6,198;9.4;2,956;2,582;374;701;23.7
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;65,597;1.3;27,947;42.6;4,656;13,020;16,328;31,591;2;0;0;6,009;9.2;2,839;2,481;358;659;23.2
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;501;0;180;35.9;27;144;167;163;0;0;0;189;37.7;167;145;22;58;34.7
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;23,762;0.5;1,138;4.8;1,720;5,277;7,089;9,673;3;0;0;2,019;8.5;1,658;1,502;156;328;19.8
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;23,584;0.5;1,120;4.7;1,713;5,233;7,023;9,612;3;0;0;1,978;8.4;1,619;1,468;151;314;19.4
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;178;0;18;10.1;7;44;66;61;0;0;0;41;23;47;42;5;19;40.4
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;12,881;0.3;2,224;17.3;3,446;3,633;2,227;3,559;16;0;0;1,401;10.9;1,601;1,503;98;556;34.7
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;12,691;0.3;2,181;17.2;3,370;3,581;2,197;3,527;16;0;0;1,374;10.8;1,566;1,470;96;547;34.9
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;12,407;0.2;2,141;17.3;3,294;3,484;2,124;3,494;11;0;0;1,262;10.2;1,425;1,336;89;474;33.3
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;284;0;40;14.1;76;97;73;33;5;0;0;112;39.4;169;160;9;84;49.7
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;147;0;35;23.8;71;36;22;18;0;0;0;27;18.4;42;40;2;13;31
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;133;0;32;24.1;61;33;21;18;0;0;0;21;15.8;31;30;1;8;25.8
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;14;0;3;21.4;10;3;1;0;0;0;0;6;42.9;12;11;1;6;50
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;43;0;8;18.6;5;16;8;14;0;0;0;0;0;0;0;0;0;0
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;39;0;8;20.5;4;14;7;14;0;0;0;0;0;0;0;0;0;0
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;94,112;1.9;21,046;22.4;14,682;20,101;19,374;39,809;146;0;0;9,473;10.1;5,576;5,279;297;2,810;50.4
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;89,873;1.8;20,938;23.3;14,047;19,062;18,257;38,365;142;0;0;9,009;10;5,369;5,100;269;2,745;51.1
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;85,984;1.7;19,861;23.1;12,473;17,971;17,650;37,762;128;0;0;7,587;8.8;4,734;4,497;237;2,291;48.4
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3,889;0.1;1,077;27.7;1,574;1,091;607;603;14;0;0;1,422;36.6;914;873;41;654;71.6
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4,239;0.1;108;2.5;635;1,039;1,117;1,444;4;0;0;464;10.9;423;382;41;159;37.6
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4,138;0.1;103;2.5;602;1,009;1,092;1,431;4;0;0;428;10.3;371;336;35;123;33.2
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;101;0;5;5;33;30;25;13;0;0;0;36;35.6;52;46;6;36;69.2
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;51;0;20;39.2;22;14;8;7;0;0;0;17;33.3;21;20;1;5;23.8
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;48;0;20;41.7;20;14;8;6;0;0;0;15;31.3;17;16;1;2;11.8
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;0;0;2;0;0;1;0;0;0;2;66.7;4;4;0;3;75
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;43;0;8;18.6;14;18;8;3;0;0;0;21;48.8;21;19;2;4;19
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;43;0;8;18.6;14;18;8;3;0;0;0;21;48.8;21;19;2;4;19
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;68;0;2;2.9;14;22;19;13;0;0;0;23;33.8;19;15;4;1;5.3
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;65;0;1;1.5;13;21;19;12;0;0;0;21;32.3;15;11;4;1;6.7
