1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;328;0;49;14.9;93;89;76;69;1;0;2;288;87.8;338;288;50;101;29.9
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;25;0;0;0;2;4;11;8;0;0;0;22;88;82;80;2;42;51.2
222040;Verstümmelung weiblicher Genitalien § 226a StGB;4;0;1;25;0;1;1;2;0;0;0;2;50;3;1;2;3;100
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;61,194;1.1;8,207;13.4;10,776;16,742;14,934;18,714;28;59;313;45,877;75;67,075;59,428;7,647;25,502;38
222110;Gefährliche Körperverletzung gemäß § 224 StGB auf Straßen, Wegen oder Plätzen;60,989;1.1;8,184;13.4;10,737;16,675;14,888;18,661;28;59;310;45,711;74.9;66,831;59,199;7,632;25,411;38
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;163;0;23;14.1;39;46;34;44;0;0;3;129;79.1;180;169;11;73;40.6
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;42;0;0;0;0;21;12;9;0;0;0;37;88.1;110;106;4;42;38.2
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4,621;0.1;52;1.1;1,475;1,308;734;1,086;18;1;1;4,460;96.5;4,786;2,667;2,119;1,337;27.9
223001;Misshandlung Schutzbefohlener ab 14 Jahren;1,134;0;19;1.7;372;333;157;269;3;0;0;1,066;94;1,169;669;500;327;28
223100;Misshandlung von Kindern;3,487;0.1;33;0.9;1,103;975;577;817;15;1;1;3,394;97.3;3,664;2,026;1,638;1,028;28.1
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;389,791;7;18,972;4.9;100,678;113,570;78,910;96,343;290;100;0;353,748;90.8;326,549;262,419;64,130;99,289;30.4
225000;Fahrlässige Körperverletzung § 229 StGB;23,408;0.4;0;0;8,947;6,088;3,512;4,838;23;0;60;19,996;85.4;21,009;13,739;7,270;3,128;14.9
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;195,996;3.5;5,927;3;58,137;56,849;36,684;41,871;2,455;1,948;208;174,664;89.1;163,062;138,038;25,024;44,779;27.5
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;1,603;0;142;8.9;485;450;296;358;14;0;0;1,535;95.8;1,684;754;930;739;43.9
231100;Menschenraub § 234 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231200;Entziehung Minderjähriger § 235 StGB;1,591;0;136;8.5;484;446;294;353;14;0;0;1,524;95.8;1,663;745;918;725;43.6
231210;Entziehung Minderjähriger gegen Entgelt oder in Bereicherungsabsicht § 235 Abs. 4 Nr. 2 StGB;12;0;2;16.7;4;6;1;1;0;0;0;12;100;18;10;8;7;38.9
231279;Sonstige Entziehung Minderjähriger § 235 StGB;1,579;0;134;8.5;480;440;293;352;14;0;0;1,512;95.8;1,646;736;910;718;43.6
231300;Kinderhandel § 236 StGB;12;0;6;50;1;4;2;5;0;0;0;11;91.7;21;9;12;14;66.7
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;193,671;3.5;5,717;3;57,565;56,265;36,219;41,210;2,412;1,933;208;172,573;89.1;160,751;136,792;23,959;43,601;27.1
232100;Freiheitsberaubung § 239 StGB;4,495;0.1;203;4.5;1,217;1,365;937;957;19;19;1;4,125;91.8;4,871;3,884;987;1,544;31.7
232200;Nötigung § 240 StGB;66,881;1.2;5,478;8.2;24,018;18,264;10,859;13,161;579;124;18;56,303;84.2;57,986;49,373;8,613;11,415;19.7
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;30,502;0.5;507;1.7;12,144;8,280;4,602;5,417;59;20;2;24,469;80.2;24,747;21,909;2,838;4,041;16.3
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;36,379;0.7;4,971;13.7;11,874;9,984;6,257;7,744;520;104;16;31,834;87.5;33,493;27,702;5,791;7,432;22.2
232300;Bedrohung § 241 StGB;103,260;1.9;0;0;27,041;31,107;20,873;22,888;1,351;1,784;186;94,727;91.7;89,388;77,419;11,969;29,504;33
232400;Nachstellung (Stalking) § 238 StGB;18,960;0.3;0;0;5,282;5,505;3,535;4,178;460;6;3;17,352;91.5;15,906;12,960;2,946;3,261;20.5
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;18,819;0.3;0;0;5,241;5,458;3,506;4,156;458;6;3;17,222;91.5;15,787;12,854;2,933;3,235;20.5
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;135;0;0;0;39;47;27;20;2;0;0;127;94.1;133;119;14;28;21.1
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;6;0;0;0;2;0;2;2;0;0;0;3;50;4;3;1;0;0
232500;Zwangsheirat § 237 StGB;75;0;36;48;7;24;15;26;3;0;0;66;88;103;75;28;79;76.7
233000;Erpresserischer Menschenraub § 239a StGB;68;0;10;14.7;21;20;10;16;1;6;0;56;82.4;165;147;18;76;46.1
233079;Sonstiger erpresserischer Menschenraub;66;0;10;15.2;20;20;9;16;1;5;0;55;83.3;164;146;18;76;46.3
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2;0;0;0;1;0;1;0;0;1;0;1;50;1;1;0;0;0
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme § 239b StGB;33;0;6;18.2;11;12;7;3;0;6;0;30;90.9;54;49;5;20;37
234079;Sonstige Geiselnahme;31;0;5;16.1;11;10;7;3;0;5;0;29;93.5;53;48;5;19;35.8
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2;0;1;50;0;2;0;0;0;1;0;1;50;1;1;0;1;100
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;621;0;52;8.4;55;102;152;284;28;3;0;470;75.7;642;493;149;465;72.4
239100;Menschenhandel § 232 StGB;339;0;23;6.8;36;44;82;154;23;1;0;242;71.4;325;254;71;242;74.5
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1, Nr. 1a, Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;272;0;20;7.4;22;38;73;117;22;1;0;186;68.4;267;207;60;197;73.8
239120;Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b), Abs. 2 in Bezug auf Abs. 1 Nr. 1b), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b), Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB;31;0;0;0;6;6;7;12;0;0;0;24;77.4;34;27;7;23;67.6
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1, Nr. 1 c), Abs. 2 in Bezug auf Abs. 1, Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1c), Abs. 4 in Bezug auf Abs. 1, Nr. 1c) StGB;2;0;2;100;2;0;0;0;0;0;0;2;100;5;5;0;5;100
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1, Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;31;0;1;3.2;6;0;0;24;1;0;0;28;90.3;16;13;3;14;87.5
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 2, Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB;3;0;0;0;0;0;2;1;0;0;0;2;66.7;3;2;1;3;100
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1, Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 3, Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239200;Zwangsprostitution § 232a StGB;238;0;24;10.1;11;47;60;115;5;2;0;189;79.4;290;219;71;203;70
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;230;0;24;10.4;11;47;57;113;2;2;0;186;80.9;288;218;70;202;70.1
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;8;0;0;0;0;0;3;2;3;0;0;3;37.5;3;2;1;1;33.3
239300;Zwangsarbeit § 232b StGB;6;0;1;16.7;0;0;2;4;0;0;0;6;100;11;8;3;8;72.7
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1, Nr. 1, Abs. 2 in Bezug auf Abs. 1, Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;2;0;0;0;0;0;1;1;0;0;0;2;100;2;1;1;1;50
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1, Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;2;0;1;50;0;0;0;2;0;0;0;2;100;4;3;1;2;50
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1, Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;2;0;0;0;0;0;1;1;0;0;0;2;100;5;4;1;5;100
239400;Ausbeutung der Arbeitskraft § 233 StGB;19;0;2;10.5;6;7;2;4;0;0;0;16;84.2;19;14;5;11;57.9
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1, Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1, Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;14;0;1;7.1;5;6;2;1;0;0;0;11;78.6;15;10;5;8;53.3
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1, Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;1;100
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1, Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB;4;0;1;25;0;1;0;3;0;0;0;4;100;3;3;0;2;66.7
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;19;0;2;10.5;2;4;6;7;0;0;0;17;89.5;21;17;4;16;76.2
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1, Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;14;0;2;14.3;1;2;5;6;0;0;0;13;92.9;17;15;2;14;82.4
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);4;0;0;0;1;2;1;0;0;0;0;3;75;3;1;2;1;33.3
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;1;0;0;0;0;0;0;1;0;0;0;1;100;1;1;0;1;100
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1,082,478;19.5;27,028;2.5;194,316;278,427;239,655;364,752;5,328;0;0;435,155;40.2;341,007;230,365;110,642;128,594;37.7
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;6,662;0.1;356;5.3;2,468;1,878;1,139;1,161;16;0;0;4,539;68.1;4,823;4,332;491;1,416;29.4
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4,185;0.1;339;8.1;1,312;1,377;825;663;8;0;0;1,252;29.9;1,531;1,480;51;224;14.6
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;46,637;0.8;994;2.1;13,417;16,650;8,718;7,659;193;0;0;10,841;23.2;10,978;10,067;911;3,404;31
3**400;Einfacher Diebstahl von Schusswaffen;179;0;4;2.2;65;55;25;34;0;0;0;99;55.3;118;92;26;18;15.3
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;95,640;1.7;270;0.3;8,551;17,669;23,963;44,847;610;0;0;6,811;7.1;6,605;4,869;1,736;2,320;35.1
3**700;Einfacher Diebstahl von/aus Automaten;1,565;0;227;14.5;275;456;325;509;0;0;0;517;33;568;419;149;181;31.9
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;775;0;22;2.8;330;216;101;128;0;0;0;200;25.8;145;111;34;24;16.6
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;299,640;5.4;6,840;2.3;68,748;75,746;56,902;95,348;2,896;0;0;65,526;21.9;66,377;51,043;15,334;20,468;30.8
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;294,977;5.3;6,767;2.3;67,312;74,281;55,868;94,626;2,890;0;0;61,482;20.8;62,257;47,800;14,457;19,630;31.5
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1,022;0;25;2.4;375;285;147;213;2;0;0;759;74.3;864;769;95;203;23.5
300050;Entziehung elektrischer Energie § 248c StGB;3,641;0.1;48;1.3;1,061;1,180;887;509;4;0;0;3,285;90.2;3,493;2,677;816;683;19.6
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6,481;0.1;350;5.4;2,410;1,832;1,104;1,119;16;0;0;4,482;69.2;4,767;4,283;484;1,400;29.4
300110;Einfacher Diebstahl von Kraftwagen;3,201;0.1;292;9.1;1,009;901;601;685;5;0;0;1,605;50.1;1,860;1,683;177;571;30.7
300140;Unbefugter Gebrauch von Kraftwagen;3,280;0.1;58;1.8;1,401;931;503;434;11;0;0;2,877;87.7;2,969;2,657;312;839;28.3
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;4,118;0.1;338;8.2;1,271;1,360;820;659;8;0;0;1,227;29.8;1,498;1,449;49;221;14.8
300210;Einfacher Diebstahl von Mopeds und Krafträdern;3,629;0.1;328;9;1,056;1,234;753;578;8;0;0;869;23.9;1,124;1,091;33;158;14.1
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;489;0;10;2;215;126;67;81;0;0;0;358;73.2;392;376;16;65;16.6
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;42,294;0.8;921;2.2;12,447;15,202;7,588;6,866;191;0;0;10,094;23.9;10,230;9,465;765;3,216;31.4
300310;Einfacher Diebstahl von Fahrrädern;41,026;0.7;902;2.2;11,841;14,798;7,453;6,743;191;0;0;9,585;23.4;9,700;8,999;701;3,078;31.7
300340;Unbefugter Gebrauch von Fahrrädern;1,268;0;19;1.5;606;404;135;123;0;0;0;509;40.1;581;514;67;145;25
300400;Einfacher Diebstahl von Schusswaffen;84;0;3;3.6;32;23;16;13;0;0;0;41;48.8;47;39;8;7;14.9
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;33,609;0.6;86;0.3;3,134;6,904;8,362;14,754;455;0;0;2,788;8.3;2,728;2,042;686;861;31.6
300700;Einfacher Diebstahl von/aus Automaten;1,286;0;212;16.5;201;383;254;448;0;0;0;436;33.9;466;336;130;142;30.5
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;630;0;20;3.2;268;182;82;98;0;0;0;144;22.9;78;65;13;12;15.4
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;2,788;0.1;42;1.5;671;719;679;630;89;0;0;1,133;40.6;995;638;357;257;25.8
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2,546;0;40;1.6;640;662;604;554;86;0;0;1,083;42.5;948;612;336;247;26.1
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;242;0;2;0.8;31;57;75;76;3;0;0;50;20.7;49;28;21;11;22.4
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;33,712;0.6;931;2.8;8,837;9,661;7,217;7,950;47;0;0;8,742;25.9;8,046;6,270;1,776;2,116;26.3
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;29,179;0.5;895;3.1;7,907;8,485;5,974;6,771;42;0;0;8,089;27.7;7,493;5,832;1,661;1,982;26.5
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;113;0;6;5.3;35;29;19;30;0;0;0;47;41.6;53;47;6;20;37.7
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;67;0;1;1.5;41;17;5;4;0;0;0;25;37.3;33;31;2;3;9.1
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;565;0;9;1.6;261;173;84;47;0;0;0;97;17.2;113;102;11;20;17.7
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;13;0;1;7.7;3;4;1;5;0;0;0;5;38.5;6;5;1;1;16.7
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;3,602;0.1;9;0.2;527;907;1,099;1,064;5;0;0;423;11.7;407;303;104;93;22.9
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;110;0;8;7.3;35;34;25;16;0;0;0;38;34.5;50;40;10;16;32
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;63;0;2;3.2;28;12;10;13;0;0;0;18;28.6;22;15;7;4;18.2
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;25,225;0.5;399;1.6;3,151;4,336;5,022;12,705;11;0;0;4,176;16.6;4,413;3,557;856;1,758;39.8
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;19,475;0.4;382;2;2,771;3,704;3,901;9,091;8;0;0;3,802;19.5;4,043;3,268;775;1,584;39.2
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;5,581;0.1;10;0.2;341;593;1,075;3,569;3;0;0;331;5.9;358;284;74;179;50
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;169;0;7;4.1;39;39;46;45;0;0;0;43;25.4;53;44;9;24;45.3
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;344,253;6.2;8,816;2.6;41,611;97,427;90,516;114,211;488;0;0;295,312;85.8;230,714;145,876;84,838;95,845;41.5
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;18,999;0.3;564;3;4,037;5,656;4,257;5,032;17;0;0;6,323;33.3;6,698;4,677;2,021;2,590;38.7
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;156;0;10;6.4;41;47;31;37;0;0;0;86;55.1;98;71;27;33;33.7
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;8,145;0.1;22;0.3;1,183;2,075;2,301;2,584;2;0;0;360;4.4;355;226;129;178;50.1
326*00;Einfacher Ladendiebstahl;316,953;5.7;8,220;2.6;36,350;89,649;83,927;106,558;469;0;0;288,543;91;225,724;142,617;83,107;94,028;41.7
326000;Einfacher Ladendiebstahl von sonstigem Gut;316,697;5.7;8,208;2.6;36,318;89,554;83,864;106,492;469;0;0;288,363;91.1;225,607;142,540;83,067;93,976;41.7
326300;Einfacher Ladendiebstahl von Fahrrädern;256;0;12;4.7;32;95;63;66;0;0;0;180;70.3;200;141;59;85;42.5
335*00;Einfacher Diebstahl in/aus Wohnungen;45,320;0.8;2,274;5;12,038;12,919;9,069;11,261;33;0;0;21,580;47.6;21,815;14,455;7,360;5,351;24.5
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;42,000;0.8;2,260;5.4;11,214;11,901;8,331;10,526;28;0;0;20,025;47.7;20,334;13,423;6,911;5,035;24.8
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;82;0;0;0;30;28;8;16;0;0;0;53;64.6;65;48;17;10;15.4
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3,156;0.1;14;0.4;760;968;721;702;5;0;0;1,464;46.4;1,587;1,106;481;332;20.9
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;82;0;0;0;34;22;9;17;0;0;0;38;46.3;45;31;14;8;17.8
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10,544;0.2;709;6.7;2,012;3,255;2,972;2,300;5;0;0;1,873;17.8;1,970;1,556;414;370;18.8
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7,178;0.1;667;9.3;1,376;2,122;2,020;1,657;3;0;0;1,489;20.7;1,560;1,198;362;306;19.6
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3,366;0.1;42;1.2;636;1,133;952;643;2;0;0;384;11.4;431;378;53;68;15.8
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10,622;0.2;332;3.1;3,196;2,744;1,868;2,782;32;0;0;1,376;13;1,838;1,701;137;578;31.4
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10,303;0.2;328;3.2;3,145;2,679;1,795;2,652;32;0;0;1,347;13.1;1,805;1,673;132;571;31.6
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;68;0;0;0;23;17;16;12;0;0;0;10;14.7;14;13;1;0;0
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;251;0;4;1.6;28;48;57;118;0;0;0;19;7.6;23;19;4;7;30.4
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;119,816;2.2;3,508;2.9;27,823;31,591;24,257;35,469;676;0;0;11,383;9.5;9,158;8,286;872;2,652;29
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;114,780;2.1;3,489;3;26,969;30,261;22,808;34,087;655;0;0;10,907;9.5;8,834;7,997;837;2,556;28.9
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5,036;0.1;19;0.4;854;1,330;1,449;1,382;21;0;0;476;9.5;453;408;45;131;28.9
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;37;0;2;5.4;8;9;3;17;0;0;0;16;43.2;16;12;4;1;6.3
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;28;0;1;3.6;4;8;8;8;0;0;0;17;60.7;17;12;5;4;23.5
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;296;0;13;4.4;71;86;76;63;0;0;0;116;39.2;113;73;40;2;1.8
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;18;0;0;0;3;7;2;3;3;0;0;1;5.6;1;1;0;0;0
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;85;0;1;1.2;22;29;18;13;3;0;0;69;81.2;68;53;15;9;13.2
390000;Einfacher Taschendiebstahl von sonstigem Gut;65,574;1.2;1,126;1.7;4,665;9,217;13,996;37,437;259;0;0;3,723;5.7;3,717;2,895;822;2,550;68.6
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;36,018;0.6;104;0.3;1,693;4,787;8,824;20,598;116;0;0;900;2.5;958;688;270;658;68.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;853,837;15.4;198,391;23.2;166,312;221,120;183,257;282,132;1,016;0;0;131,585;15.4;83,628;72,990;10,638;35,995;43
4.00E+100;Schwerer Diebstahl von Kraftwagen;23,570;0.4;4,376;18.6;4,844;5,345;3,617;9,739;25;0;0;4,090;17.4;3,908;3,734;174;2,082;53.3
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;16,023;0.3;2,141;13.4;2,816;4,420;3,690;5,084;13;0;0;2,788;17.4;2,908;2,811;97;597;20.5
